Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,5,6,-88798.64415,34799.04372
0.5,-6.3094999999999894e-15,25.0,5,6,-88798.64415,34799.04372
1.0,2.44237e-14,25.0,5,6,-88798.64415,34799.04372
1.5,9.72875e-14,25.0,5,6,-88798.64415,34799.04372
2.0,1.0380070000000002e-13,25.0,5,6,-88798.64415,34799.04372
2.5,8.629699999999998e-14,25.0,5,6,-88798.64415,34799.04372
3.0,4.2945000000000026e-14,25.0,5,6,-88798.64415,34799.04372
3.5,1.0074759999999998e-13,25.0,5,6,-88798.64415,34799.04372
4.0,1.4409959999999998e-13,25.0,5,6,-88798.64415,34799.04372
4.5,1.1133119999999998e-13,25.0,5,6,-88798.64415,34799.04372
5.0,1.6139979999999998e-13,25.0,5,6,-88798.64415,34799.04372
5.5,1.7971749999999999e-13,25.0,5,6,-88798.64415,34799.04372
6.0,1.778857e-13,25.0,5,6,-88798.64415,34799.04372
6.5,1.6648799999999999e-13,25.0,5,6,-88798.64415,34799.04372
7.0,1.504091e-13,25.0,5,6,-88798.64415,34799.04372
7.5,1.5977139999999999e-13,25.0,5,6,-88798.64415,34799.04372
8.0,1.290383e-13,25.0,5,6,-88798.64415,34799.04372
8.5,2.033272e-13,25.0,5,6,-88798.64415,34799.04372
9.0,1.957967e-13,25.0,5,6,-88798.64415,34799.04372
9.5,2.513604e-13,25.0,5,6,-88798.64415,34799.04372
10.0,2.407767e-13,25.0,5,6,-88798.64415,34799.04372
10.5,2.375202e-13,25.0,5,6,-88798.64415,34799.04372
11.0,2.338566e-13,25.0,5,6,-88798.64415,34799.04372
11.5,2.303966e-13,25.0,5,6,-88798.64415,34799.04372
12.0,2.7720870000000004e-13,25.0,5,6,-88798.64415,34799.04372
12.5,2.511568e-13,25.0,5,6,-88798.64415,34799.04372
13.0,2.869783e-13,25.0,5,6,-88798.64415,34799.04372
13.5,2.377238e-13,25.0,5,6,-88798.64415,34799.04372
14.0,2.973583e-13,25.0,5,6,-88798.64415,34799.04372
14.5,2.9715480000000005e-13,25.0,5,6,-88798.64415,34799.04372
15.0,3.0672070000000003e-13,25.0,5,6,-88798.64415,34799.04372
15.5,3.3277270000000005e-13,25.0,5,6,-88798.64415,34799.04372
16.0,3.2992310000000004e-13,25.0,5,6,-88798.64415,34799.04372
16.5,3.415245e-13,25.0,5,6,-88798.64415,34799.04372
17.0,3.6493039999999997e-13,25.0,5,6,-88798.64415,34799.04372
17.5,3.993271e-13,25.0,5,6,-88798.64415,34799.04372
18.0,4.0238000000000005e-13,25.0,5,6,-88798.64415,34799.04372
18.5,4.518379e-13,25.0,5,6,-88798.64415,34799.04372
19.0,4.4451099999999996e-13,25.0,5,6,-88798.64415,34799.04372
19.5,4.774828e-13,25.0,5,6,-88798.64415,34799.04372
20.0,4.276178e-13,25.0,5,6,-88798.64415,34799.04372
20.5,4.982429e-13,25.0,5,6,-88798.64415,34799.04372
21.0,5.617443e-13,25.0,5,6,-88798.64415,34799.04372
21.5,5.601164e-13,25.0,5,6,-88798.64415,34799.04372
22.0,6.050964e-13,25.0,5,6,-88798.64415,34799.04372
22.5,5.965486e-13,25.0,5,6,-88798.64415,34799.04372
23.0,6.211754e-13,25.0,5,6,-88798.64415,34799.04372
23.5,6.496697e-13,25.0,5,6,-88798.64415,34799.04372
24.0,7.196843e-13,25.0,5,6,-88798.64415,34799.04372
24.5,7.351525999999999e-13,25.0,5,6,-88798.64415,34799.04372
25.0,8.069991999999999e-13,25.0,5,6,-88798.64415,34799.04372
25.5,8.114762e-13,25.0,5,6,-88798.64415,34799.04372
26.0,8.493331999999999e-13,25.0,5,6,-88798.64415,34799.04372
26.5,8.900392e-13,25.0,5,6,-88798.64415,34799.04372
27.0,9.643282e-13,25.0,5,6,-88798.64415,34799.04372
27.5,9.765402e-13,25.0,5,6,-88798.64415,34799.04372
