Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,5,7,-89998.64415,34799.04372
0.5,-1.0746419999999998e-13,25.0,5,7,-89998.64415,34799.04372
1.0,-8.05982e-14,25.0,5,7,-89998.64415,34799.04372
1.5,-9.830519999999999e-14,25.0,5,7,-89998.64415,34799.04372
2.0,-1.3840099999999977e-14,25.0,5,7,-89998.64415,34799.04372
2.5,6.716499999999995e-15,25.0,5,7,-89998.64415,34799.04372
3.0,-2.7069599999999976e-14,25.0,5,7,-89998.64415,34799.04372
3.5,1.9335400000000017e-14,25.0,5,7,-89998.64415,34799.04372
4.0,4.844020000000001e-14,25.0,5,7,-89998.64415,34799.04372
4.5,-3.765309999999997e-14,25.0,5,7,-89998.64415,34799.04372
5.0,4.0909599999999996e-14,25.0,5,7,-89998.64415,34799.04372
5.5,5.067900000000002e-14,25.0,5,7,-89998.64415,34799.04372
6.0,-3.867100000000005e-15,25.0,5,7,-89998.64415,34799.04372
6.5,8.385450000000001e-14,25.0,5,7,-89998.64415,34799.04372
7.0,3.1140100000000014e-14,25.0,5,7,-89998.64415,34799.04372
7.5,8.019110000000001e-14,25.0,5,7,-89998.64415,34799.04372
8.0,6.777560000000002e-14,25.0,5,7,-89998.64415,34799.04372
8.5,5.39355e-14,25.0,5,7,-89998.64415,34799.04372
9.0,7.24568e-14,25.0,5,7,-89998.64415,34799.04372
9.5,7.591690000000002e-14,25.0,5,7,-89998.64415,34799.04372
10.0,5.983800000000003e-14,25.0,5,7,-89998.64415,34799.04372
10.5,1.3229490000000004e-13,25.0,5,7,-89998.64415,34799.04372
11.0,7.530619999999999e-14,25.0,5,7,-89998.64415,34799.04372
11.5,1.0176520000000004e-13,25.0,5,7,-89998.64415,34799.04372
12.0,1.0624290000000002e-13,25.0,5,7,-89998.64415,34799.04372
12.5,1.632315e-13,25.0,5,7,-89998.64415,34799.04372
13.0,1.605855e-13,25.0,5,7,-89998.64415,34799.04372
13.5,1.453208e-13,25.0,5,7,-89998.64415,34799.04372
14.0,1.8053150000000005e-13,25.0,5,7,-89998.64415,34799.04372
14.5,1.567184e-13,25.0,5,7,-89998.64415,34799.04372
15.0,1.4409950000000003e-13,25.0,5,7,-89998.64415,34799.04372
15.5,1.8765509999999998e-13,25.0,5,7,-89998.64415,34799.04372
16.0,1.9559280000000003e-13,25.0,5,7,-89998.64415,34799.04372
16.5,1.9681410000000004e-13,25.0,5,7,-89998.64415,34799.04372
17.0,1.9762820000000006e-13,25.0,5,7,-89998.64415,34799.04372
17.5,2.5563440000000006e-13,25.0,5,7,-89998.64415,34799.04372
18.0,2.3690959999999997e-13,25.0,5,7,-89998.64415,34799.04372
18.5,2.2388360000000006e-13,25.0,5,7,-89998.64415,34799.04372
19.0,2.56652e-13,25.0,5,7,-89998.64415,34799.04372
19.5,2.493248e-13,25.0,5,7,-89998.64415,34799.04372
20.0,2.879956e-13,25.0,5,7,-89998.64415,34799.04372
20.5,3.1343700000000006e-13,25.0,5,7,-89998.64415,34799.04372
21.0,3.4416990000000003e-13,25.0,5,7,-89998.64415,34799.04372
21.5,3.040746e-13,25.0,5,7,-89998.64415,34799.04372
22.0,3.618772e-13,25.0,5,7,-89998.64415,34799.04372
22.5,3.983093e-13,25.0,5,7,-89998.64415,34799.04372
23.0,4.5387320000000004e-13,25.0,5,7,-89998.64415,34799.04372
23.5,4.92951e-13,25.0,5,7,-89998.64415,34799.04372
24.0,4.3331649999999996e-13,25.0,5,7,-89998.64415,34799.04372
24.5,5.059772e-13,25.0,5,7,-89998.64415,34799.04372
25.0,5.536031e-13,25.0,5,7,-89998.64415,34799.04372
25.5,6.097776000000001e-13,25.0,5,7,-89998.64415,34799.04372
26.0,6.187327999999999e-13,25.0,5,7,-89998.64415,34799.04372
26.5,6.264671e-13,25.0,5,7,-89998.64415,34799.04372
27.0,6.474308000000001e-13,25.0,5,7,-89998.64415,34799.04372
27.5,7.125605999999999e-13,25.0,5,7,-89998.64415,34799.04372
