Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,5,1,-87598.64415,33596.90826
0.5,-8.16157e-14,25.0,5,1,-87598.64415,33596.90826
1.0,-5.373209999999999e-14,25.0,5,1,-87598.64415,33596.90826
1.5,-2.2591899999999994e-14,25.0,5,1,-87598.64415,33596.90826
2.0,2.91049e-14,25.0,5,1,-87598.64415,33596.90826
2.5,1.038010000000001e-14,25.0,5,1,-87598.64415,33596.90826
3.0,-1.424699999999995e-15,25.0,5,1,-87598.64415,33596.90826
3.5,1.9538900000000007e-14,25.0,5,1,-87598.64415,33596.90826
4.0,4.681199999999997e-15,25.0,5,1,-87598.64415,33596.90826
4.5,2.076020000000002e-14,25.0,5,1,-87598.64415,33596.90826
5.0,6.390860000000003e-14,25.0,5,1,-87598.64415,33596.90826
5.5,1.0298639999999999e-13,25.0,5,1,-87598.64415,33596.90826
6.0,9.525229999999999e-14,25.0,5,1,-87598.64415,33596.90826
6.5,2.442360000000002e-14,25.0,5,1,-87598.64415,33596.90826
7.0,7.998750000000002e-14,25.0,5,1,-87598.64415,33596.90826
7.5,3.928140000000001e-14,25.0,5,1,-87598.64415,33596.90826
8.0,6.655450000000003e-14,25.0,5,1,-87598.64415,33596.90826
8.5,1.1926890000000003e-13,25.0,5,1,-87598.64415,33596.90826
9.0,1.1153470000000002e-13,25.0,5,1,-87598.64415,33596.90826
9.5,8.019120000000002e-14,25.0,5,1,-87598.64415,33596.90826
10.0,1.288348e-13,25.0,5,1,-87598.64415,33596.90826
10.5,1.0746410000000002e-13,25.0,5,1,-87598.64415,33596.90826
11.0,1.160123e-13,25.0,5,1,-87598.64415,33596.90826
11.5,1.3107370000000003e-13,25.0,5,1,-87598.64415,33596.90826
12.0,1.4837390000000003e-13,25.0,5,1,-87598.64415,33596.90826
12.5,1.658774e-13,25.0,5,1,-87598.64415,33596.90826
13.0,1.736114e-13,25.0,5,1,-87598.64415,33596.90826
13.5,2.067869e-13,25.0,5,1,-87598.64415,33596.90826
14.0,9.932299999999999e-14,25.0,5,1,-87598.64415,33596.90826
14.5,1.689304e-13,25.0,5,1,-87598.64415,33596.90826
15.0,1.9884940000000001e-13,25.0,5,1,-87598.64415,33596.90826
15.5,2.1024710000000003e-13,25.0,5,1,-87598.64415,33596.90826
16.0,1.992565e-13,25.0,5,1,-87598.64415,33596.90826
16.5,2.2856480000000003e-13,25.0,5,1,-87598.64415,33596.90826
17.0,2.60112e-13,25.0,5,1,-87598.64415,33596.90826
17.5,2.228659e-13,25.0,5,1,-87598.64415,33596.90826
18.0,2.1289300000000003e-13,25.0,5,1,-87598.64415,33596.90826
18.5,2.7313790000000004e-13,25.0,5,1,-87598.64415,33596.90826
19.0,3.1038410000000003e-13,25.0,5,1,-87598.64415,33596.90826
19.5,3.158793e-13,25.0,5,1,-87598.64415,33596.90826
20.0,3.0855240000000006e-13,25.0,5,1,-87598.64415,33596.90826
20.5,3.4925849999999996e-13,25.0,5,1,-87598.64415,33596.90826
21.0,3.2341010000000004e-13,25.0,5,1,-87598.64415,33596.90826
21.5,3.797879e-13,25.0,5,1,-87598.64415,33596.90826
22.0,4.0075179999999996e-13,25.0,5,1,-87598.64415,33596.90826
22.5,4.0583999999999997e-13,25.0,5,1,-87598.64415,33596.90826
23.0,4.441038e-13,25.0,5,1,-87598.64415,33596.90826
23.5,4.839956e-13,25.0,5,1,-87598.64415,33596.90826
24.0,5.057733000000001e-13,25.0,5,1,-87598.64415,33596.90826
24.5,5.202243e-13,25.0,5,1,-87598.64415,33596.90826
25.0,5.474973000000001e-13,25.0,5,1,-87598.64415,33596.90826
25.5,6.116095e-13,25.0,5,1,-87598.64415,33596.90826
26.0,5.847435e-13,25.0,5,1,-87598.64415,33596.90826
26.5,6.323695e-13,25.0,5,1,-87598.64415,33596.90826
27.0,6.732791e-13,25.0,5,1,-87598.64415,33596.90826
27.5,7.038088000000001e-13,25.0,5,1,-87598.64415,33596.90826
28.0,8.259272000000001e-13,25.0,5,1,-87598.64415,33596.90826
28.5,8.330502000000001e-13,25.0,5,1,-87598.64415,33596.90826
29.0,8.690762e-13,25.0,5,1,-87598.64415,33596.90826
29.5,9.154812000000001e-13,25.0,5,1,-87598.64415,33596.90826
30.0,9.789822e-13,25.0,5,1,-87598.64415,33596.90826
30.5,1.0923492e-12,25.0,5,1,-87598.64415,33596.90826
31.0,1.1247102e-12,25.0,5,1,-87598.64415,33596.90826
31.5,1.1601242000000001e-12,25.0,5,1,-87598.64415,33596.90826
32.0,1.2867202000000001e-12,25.0,5,1,-87598.64415,33596.90826
32.5,1.3982552e-12,25.0,5,1,-87598.64415,33596.90826
33.0,1.4436432000000001e-12,25.0,5,1,-87598.64415,33596.90826
33.5,1.5787872e-12,25.0,5,1,-87598.64415,33596.90826
34.0,1.6998862000000002e-12,25.0,5,1,-87598.64415,33596.90826
34.5,1.8053172000000002e-12,25.0,5,1,-87598.64415,33596.90826
35.0,1.9952102e-12,25.0,5,1,-87598.64415,33596.90826
35.5,2.1334082e-12,25.0,5,1,-87598.64415,33596.90826
36.0,2.3106822e-12,25.0,5,1,-87598.64415,33596.90826
36.5,2.5150272e-12,25.0,5,1,-87598.64415,33596.90826
37.0,2.7346372e-12,25.0,5,1,-87598.64415,33596.90826
37.5,2.9721572e-12,25.0,5,1,-87598.64415,33596.90826
38.0,3.2898682e-12,25.0,5,1,-87598.64415,33596.90826
38.5,3.6167382e-12,25.0,5,1,-87598.64415,33596.90826
39.0,4.0093492e-12,25.0,5,1,-87598.64415,33596.90826
39.5,4.5255032e-12,25.0,5,1,-87598.64415,33596.90826
40.0,5.083582199999999e-12,25.0,5,1,-87598.64415,33596.90826
40.5,5.745057199999999e-12,25.0,5,1,-87598.64415,33596.90826
41.0,6.6794661999999994e-12,25.0,5,1,-87598.64415,33596.90826
41.5,7.8471192e-12,25.0,5,1,-87598.64415,33596.90826
42.0,9.4904262e-12,25.0,5,1,-87598.64415,33596.90826
42.5,1.16663782e-11,25.0,5,1,-87598.64415,33596.90826
43.0,1.52381282e-11,25.0,5,1,-87598.64415,33596.90826
43.5,2.1291538199999998e-11,25.0,5,1,-87598.64415,33596.90826
44.0,3.65774982e-11,25.0,5,1,-87598.64415,33596.90826
44.5,1.136044682e-10,25.0,5,1,-87598.64415,33596.90826
45.0,2.2196638682000002e-09,25.0,5,1,-87598.64415,33596.90826
45.5,3.403133848682e-07,25.0,5,1,-87598.64415,33596.90826
46.0,6.1687557848682e-06,25.0,5,1,-87598.64415,33596.90826
46.5,1.91139397848682e-05,25.0,5,1,-87598.64415,33596.90826
47.0,4.62696797848682e-05,25.0,5,1,-87598.64415,33596.90826
47.5,8.05255297848682e-05,25.0,5,1,-87598.64415,33596.90826
48.0,0.0001102503997848682,25.0,5,1,-87598.64415,33596.90826
48.5,0.00013838979978486818,25.0,5,1,-87598.64415,33596.90826
49.0,0.00016784859978486818,25.0,5,1,-87598.64415,33596.90826
49.5,0.0001977328997848682,25.0,5,1,-87598.64415,33596.90826
50.0,0.00022570289978486818,25.0,5,1,-87598.64415,33596.90826
