Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,5,3,-89998.64415,33596.90826
0.5,-2.0352999999999974e-15,25.0,5,3,-89998.64415,33596.90826
1.0,1.5061300000000032e-14,25.0,5,3,-89998.64415,33596.90826
1.5,3.0936500000000017e-14,25.0,5,3,-89998.64415,33596.90826
2.0,4.457320000000001e-14,25.0,5,3,-89998.64415,33596.90826
2.5,6.309500000000015e-15,25.0,5,3,-89998.64415,33596.90826
3.0,6.411210000000002e-14,25.0,5,3,-89998.64415,33596.90826
3.5,2.4016500000000032e-14,25.0,5,3,-89998.64415,33596.90826
4.0,4.721910000000001e-14,25.0,5,3,-89998.64415,33596.90826
4.5,9.973000000000022e-15,25.0,5,3,-89998.64415,33596.90826
5.0,8.16157e-14,25.0,5,3,-89998.64415,33596.90826
5.5,3.215780000000003e-14,25.0,5,3,-89998.64415,33596.90826
6.0,3.439659999999999e-14,25.0,5,3,-89998.64415,33596.90826
6.5,9.50489e-14,25.0,5,3,-89998.64415,33596.90826
7.0,6.146620000000002e-14,25.0,5,3,-89998.64415,33596.90826
7.5,5.6784999999999995e-14,25.0,5,3,-89998.64415,33596.90826
8.0,1.2456070000000003e-13,25.0,5,3,-89998.64415,33596.90826
8.5,8.914640000000002e-14,25.0,5,3,-89998.64415,33596.90826
9.0,1.0095110000000002e-13,25.0,5,3,-89998.64415,33596.90826
9.5,1.5793980000000002e-13,25.0,5,3,-89998.64415,33596.90826
10.0,1.687269e-13,25.0,5,3,-89998.64415,33596.90826
10.5,1.2435710000000003e-13,25.0,5,3,-89998.64415,33596.90826
11.0,1.092958e-13,25.0,5,3,-89998.64415,33596.90826
11.5,1.4694910000000003e-13,25.0,5,3,-89998.64415,33596.90826
12.0,1.4308200000000003e-13,25.0,5,3,-89998.64415,33596.90826
12.5,1.605855e-13,25.0,5,3,-89998.64415,33596.90826
13.0,1.874516e-13,25.0,5,3,-89998.64415,33596.90826
13.5,1.571257e-13,25.0,5,3,-89998.64415,33596.90826
14.0,1.843987e-13,25.0,5,3,-89998.64415,33596.90826
14.5,1.63435e-13,25.0,5,3,-89998.64415,33596.90826
15.0,1.7503640000000002e-13,25.0,5,3,-89998.64415,33596.90826
15.5,2.1696360000000002e-13,25.0,5,3,-89998.64415,33596.90826
16.0,1.9396449999999999e-13,25.0,5,3,-89998.64415,33596.90826
16.5,2.391483e-13,25.0,5,3,-89998.64415,33596.90826
17.0,2.4525430000000005e-13,25.0,5,3,-89998.64415,33596.90826
17.5,2.7639449999999997e-13,25.0,5,3,-89998.64415,33596.90826
18.0,2.647931e-13,25.0,5,3,-89998.64415,33596.90826
18.5,3.006146e-13,25.0,5,3,-89998.64415,33596.90826
19.0,2.892169e-13,25.0,5,3,-89998.64415,33596.90826
19.5,3.457984e-13,25.0,5,3,-89998.64415,33596.90826
20.0,3.5027609999999997e-13,25.0,5,3,-89998.64415,33596.90826
20.5,3.795846e-13,25.0,5,3,-89998.64415,33596.90826
21.0,3.993269e-13,25.0,5,3,-89998.64415,33596.90826
21.5,3.763278e-13,25.0,5,3,-89998.64415,33596.90826
22.0,4.1276000000000005e-13,25.0,5,3,-89998.64415,33596.90826
22.5,4.225293e-13,25.0,5,3,-89998.64415,33596.90826
23.0,4.597755e-13,25.0,5,3,-89998.64415,33596.90826
23.5,4.835887e-13,25.0,5,3,-89998.64415,33596.90826
24.0,4.813495e-13,25.0,5,3,-89998.64415,33596.90826
24.5,5.096406e-13,25.0,5,3,-89998.64415,33596.90826
25.0,5.422057e-13,25.0,5,3,-89998.64415,33596.90826
25.5,6.258566e-13,25.0,5,3,-89998.64415,33596.90826
26.0,5.932916e-13,25.0,5,3,-89998.64415,33596.90826
26.5,6.364401e-13,25.0,5,3,-89998.64415,33596.90826
27.0,6.801995e-13,25.0,5,3,-89998.64415,33596.90826
27.5,6.944462e-13,25.0,5,3,-89998.64415,33596.90826
28.0,7.978395e-13,25.0,5,3,-89998.64415,33596.90826
28.5,8.377315000000001e-13,25.0,5,3,-89998.64415,33596.90826
