Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,5,4,-86398.64415,34799.04372
0.5,3.785669999999999e-14,25.0,5,4,-86398.64415,34799.04372
1.0,6.370510000000001e-14,25.0,5,4,-86398.64415,34799.04372
1.5,7.123559999999999e-14,25.0,5,4,-86398.64415,34799.04372
2.0,5.027199999999999e-14,25.0,5,4,-86398.64415,34799.04372
2.5,1.06243e-13,25.0,5,4,-86398.64415,34799.04372
3.0,1.2639249999999998e-13,25.0,5,4,-86398.64415,34799.04372
3.5,1.2557840000000002e-13,25.0,5,4,-86398.64415,34799.04372
4.0,1.5407269999999999e-13,25.0,5,4,-86398.64415,34799.04372
4.5,1.23136e-13,25.0,5,4,-86398.64415,34799.04372
5.0,9.362400000000002e-14,25.0,5,4,-86398.64415,34799.04372
5.5,1.5020559999999998e-13,25.0,5,4,-86398.64415,34799.04372
6.0,1.4369250000000002e-13,25.0,5,4,-86398.64415,34799.04372
6.5,1.876551e-13,25.0,5,4,-86398.64415,34799.04372
7.0,1.9111510000000002e-13,25.0,5,4,-86398.64415,34799.04372
7.5,1.8969039999999998e-13,25.0,5,4,-86398.64415,34799.04372
8.0,1.850093e-13,25.0,5,4,-86398.64415,34799.04372
8.5,1.3982550000000002e-13,25.0,5,4,-86398.64415,34799.04372
9.0,1.823634e-13,25.0,5,4,-86398.64415,34799.04372
9.5,2.259188e-13,25.0,5,4,-86398.64415,34799.04372
10.0,2.157424e-13,25.0,5,4,-86398.64415,34799.04372
10.5,2.322282e-13,25.0,5,4,-86398.64415,34799.04372
11.0,2.1635309999999998e-13,25.0,5,4,-86398.64415,34799.04372
11.5,1.9783170000000002e-13,25.0,5,4,-86398.64415,34799.04372
12.0,2.0699050000000002e-13,25.0,5,4,-86398.64415,34799.04372
12.5,2.3406009999999997e-13,25.0,5,4,-86398.64415,34799.04372
13.0,2.605193e-13,25.0,5,4,-86398.64415,34799.04372
13.5,2.784297e-13,25.0,5,4,-86398.64415,34799.04372
14.0,2.995969e-13,25.0,5,4,-86398.64415,34799.04372
14.5,3.2381720000000003e-13,25.0,5,4,-86398.64415,34799.04372
15.0,2.7496979999999997e-13,25.0,5,4,-86398.64415,34799.04372
15.5,3.771422e-13,25.0,5,4,-86398.64415,34799.04372
16.0,3.317548e-13,25.0,5,4,-86398.64415,34799.04372
16.5,4.119457e-13,25.0,5,4,-86398.64415,34799.04372
17.0,4.021763e-13,25.0,5,4,-86398.64415,34799.04372
17.5,4.038046e-13,25.0,5,4,-86398.64415,34799.04372
18.0,4.2619320000000005e-13,25.0,5,4,-86398.64415,34799.04372
18.5,4.29653e-13,25.0,5,4,-86398.64415,34799.04372
19.0,4.0461880000000006e-13,25.0,5,4,-86398.64415,34799.04372
19.5,4.754475e-13,25.0,5,4,-86398.64415,34799.04372
20.0,5.078089e-13,25.0,5,4,-86398.64415,34799.04372
20.5,4.978357000000001e-13,25.0,5,4,-86398.64415,34799.04372
21.0,5.273479000000001e-13,25.0,5,4,-86398.64415,34799.04372
21.5,5.019063e-13,25.0,5,4,-86398.64415,34799.04372
22.0,5.605233e-13,25.0,5,4,-86398.64415,34799.04372
22.5,6.344047e-13,25.0,5,4,-86398.64415,34799.04372
23.0,6.266706e-13,25.0,5,4,-86398.64415,34799.04372
23.5,7.044194e-13,25.0,5,4,-86398.64415,34799.04372
24.0,7.335243e-13,25.0,5,4,-86398.64415,34799.04372
24.5,7.561161e-13,25.0,5,4,-86398.64415,34799.04372
25.0,8.192107000000001e-13,25.0,5,4,-86398.64415,34799.04372
25.5,8.308118e-13,25.0,5,4,-86398.64415,34799.04372
26.0,8.5951e-13,25.0,5,4,-86398.64415,34799.04372
26.5,9.28711e-13,25.0,5,4,-86398.64415,34799.04372
27.0,9.58222e-13,25.0,5,4,-86398.64415,34799.04372
27.5,1.032511e-12,25.0,5,4,-86398.64415,34799.04372
28.0,1.093977e-12,25.0,5,4,-86398.64415,34799.04372
28.5,1.161142e-12,25.0,5,4,-86398.64415,34799.04372
29.0,1.2303430000000001e-12,25.0,5,4,-86398.64415,34799.04372
29.5,1.22159e-12,25.0,5,4,-86398.64415,34799.04372
30.0,1.356532e-12,25.0,5,4,-86398.64415,34799.04372
30.5,1.447103e-12,25.0,5,4,-86398.64415,34799.04372
