Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,20,5,-10799.84935,101997.13116
0.5,4.49802154e-14,25.0,20,5,-10799.84935,101997.13116
1.0,3.19542754e-14,25.0,20,5,-10799.84935,101997.13116
1.5,5.65814854e-14,25.0,20,5,-10799.84935,101997.13116
2.0,1.111276354e-13,25.0,20,5,-10799.84935,101997.13116
2.5,7.00144554e-14,25.0,20,5,-10799.84935,101997.13116
3.0,1.131629354e-13,25.0,20,5,-10799.84935,101997.13116
3.5,1.233394354e-13,25.0,20,5,-10799.84935,101997.13116
4.0,9.83051954e-14,25.0,20,5,-10799.84935,101997.13116
4.5,1.017653354e-13,25.0,20,5,-10799.84935,101997.13116
5.0,1.131629354e-13,25.0,20,5,-10799.84935,101997.13116
5.5,7.51027554e-14,25.0,20,5,-10799.84935,101997.13116
6.0,9.21993154e-14,25.0,20,5,-10799.84935,101997.13116
6.5,1.078711354e-13,25.0,20,5,-10799.84935,101997.13116
7.0,1.377901354e-13,25.0,20,5,-10799.84935,101997.13116
7.5,1.565149354e-13,25.0,20,5,-10799.84935,101997.13116
8.0,1.616032354e-13,25.0,20,5,-10799.84935,101997.13116
8.5,1.544796354e-13,25.0,20,5,-10799.84935,101997.13116
9.0,1.654703354e-13,25.0,20,5,-10799.84935,101997.13116
9.5,1.322947354e-13,25.0,20,5,-10799.84935,101997.13116
10.0,1.695409354e-13,25.0,20,5,-10799.84935,101997.13116
10.5,2.175741354e-13,25.0,20,5,-10799.84935,101997.13116
11.0,1.630279354e-13,25.0,20,5,-10799.84935,101997.13116
11.5,1.719832354e-13,25.0,20,5,-10799.84935,101997.13116
12.0,2.338565354e-13,25.0,20,5,-10799.84935,101997.13116
12.5,2.379272354e-13,25.0,20,5,-10799.84935,101997.13116
13.0,1.699479354e-13,25.0,20,5,-10799.84935,101997.13116
13.5,2.652001354e-13,25.0,20,5,-10799.84935,101997.13116
14.0,2.476965354e-13,25.0,20,5,-10799.84935,101997.13116
14.5,2.387412354e-13,25.0,20,5,-10799.84935,101997.13116
15.0,2.033269354e-13,25.0,20,5,-10799.84935,101997.13116
15.5,2.806685354e-13,25.0,20,5,-10799.84935,101997.13116
16.0,2.652002354e-13,25.0,20,5,-10799.84935,101997.13116
16.5,2.959332354e-13,25.0,20,5,-10799.84935,101997.13116
17.0,2.765979354e-13,25.0,20,5,-10799.84935,101997.13116
17.5,2.711026354e-13,25.0,20,5,-10799.84935,101997.13116
18.0,2.531919354e-13,25.0,20,5,-10799.84935,101997.13116
