Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,20,2,-11999.84935,100794.9957
0.5,2.7476600000000006e-14,25.0,20,2,-11999.84935,100794.9957
1.0,-6.512999999999998e-15,25.0,20,2,-11999.84935,100794.9957
1.5,4.498021e-14,25.0,20,2,-11999.84935,100794.9957
2.0,2.6458700000000053e-15,25.0,20,2,-11999.84935,100794.9957
2.5,6.879331e-14,25.0,20,2,-11999.84935,100794.9957
3.0,5.4953240000000005e-14,25.0,20,2,-11999.84935,100794.9957
3.5,1.1784411e-13,25.0,20,2,-11999.84935,100794.9957
4.0,7.428861e-14,25.0,20,2,-11999.84935,100794.9957
4.5,6.838631000000001e-14,25.0,20,2,-11999.84935,100794.9957
5.0,9.606641e-14,25.0,20,2,-11999.84935,100794.9957
5.5,8.263341000000001e-14,25.0,20,2,-11999.84935,100794.9957
6.0,1.5061261000000002e-13,25.0,20,2,-11999.84935,100794.9957
6.5,1.2333951e-13,25.0,20,2,-11999.84935,100794.9957
7.0,1.2537480999999998e-13,25.0,20,2,-11999.84935,100794.9957
7.5,1.2517131e-13,25.0,20,2,-11999.84935,100794.9957
8.0,1.3107371000000002e-13,25.0,20,2,-11999.84935,100794.9957
8.5,1.3758661000000001e-13,25.0,20,2,-11999.84935,100794.9957
9.0,1.3738311000000002e-13,25.0,20,2,-11999.84935,100794.9957
9.5,1.5529381e-13,25.0,20,2,-11999.84935,100794.9957
10.0,1.7300091000000002e-13,25.0,20,2,-11999.84935,100794.9957
10.5,1.7137270999999998e-13,25.0,20,2,-11999.84935,100794.9957
11.0,1.2578181e-13,25.0,20,2,-11999.84935,100794.9957
11.5,1.3310890999999998e-13,25.0,20,2,-11999.84935,100794.9957
12.0,1.1092411000000001e-13,25.0,20,2,-11999.84935,100794.9957
12.5,1.5895731e-13,25.0,20,2,-11999.84935,100794.9957
13.0,2.0129171e-13,25.0,20,2,-11999.84935,100794.9957
13.5,1.7666450999999998e-13,25.0,20,2,-11999.84935,100794.9957
14.0,2.0149521e-13,25.0,20,2,-11999.84935,100794.9957
14.5,1.7300091000000002e-13,25.0,20,2,-11999.84935,100794.9957
15.0,2.2652951e-13,25.0,20,2,-11999.84935,100794.9957
15.5,3.1160521e-13,25.0,20,2,-11999.84935,100794.9957
16.0,2.7212041e-13,25.0,20,2,-11999.84935,100794.9957
16.5,2.1716701e-13,25.0,20,2,-11999.84935,100794.9957
17.0,2.6642141000000003e-13,25.0,20,2,-11999.84935,100794.9957
17.5,3.1079111e-13,25.0,20,2,-11999.84935,100794.9957
18.0,2.8962401e-13,25.0,20,2,-11999.84935,100794.9957
18.5,2.6112961000000003e-13,25.0,20,2,-11999.84935,100794.9957
19.0,3.3094061000000003e-13,25.0,20,2,-11999.84935,100794.9957
19.5,2.8331441000000003e-13,25.0,20,2,-11999.84935,100794.9957
20.0,3.4478061e-13,25.0,20,2,-11999.84935,100794.9957
20.5,3.2605591e-13,25.0,20,2,-11999.84935,100794.9957
21.0,3.6554091000000003e-13,25.0,20,2,-11999.84935,100794.9957
21.5,4.1520231000000004e-13,25.0,20,2,-11999.84935,100794.9957
22.0,4.0767161e-13,25.0,20,2,-11999.84935,100794.9957
22.5,4.7015541e-13,25.0,20,2,-11999.84935,100794.9957
23.0,4.4695290999999997e-13,25.0,20,2,-11999.84935,100794.9957
23.5,4.821639100000001e-13,25.0,20,2,-11999.84935,100794.9957
24.0,5.031275100000001e-13,25.0,20,2,-11999.84935,100794.9957
24.5,4.6995211e-13,25.0,20,2,-11999.84935,100794.9957
25.0,5.7293821e-13,25.0,20,2,-11999.84935,100794.9957
25.5,5.7619461e-13,25.0,20,2,-11999.84935,100794.9957
26.0,6.0937051e-13,25.0,20,2,-11999.84935,100794.9957
26.5,6.1059151e-13,25.0,20,2,-11999.84935,100794.9957
27.0,6.7999511e-13,25.0,20,2,-11999.84935,100794.9957
27.5,7.323029100000001e-13,25.0,20,2,-11999.84935,100794.9957
28.0,7.5163821e-13,25.0,20,2,-11999.84935,100794.9957
28.5,8.2389171e-13,25.0,20,2,-11999.84935,100794.9957
29.0,8.6927881e-13,25.0,20,2,-11999.84935,100794.9957
29.5,9.270815099999999e-13,25.0,20,2,-11999.84935,100794.9957
30.0,9.5964621e-13,25.0,20,2,-11999.84935,100794.9957
30.5,1.00523791e-12,25.0,20,2,-11999.84935,100794.9957
31.0,1.07708391e-12,25.0,20,2,-11999.84935,100794.9957
31.5,1.14709791e-12,25.0,20,2,-11999.84935,100794.9957
32.0,1.1922819099999998e-12,25.0,20,2,-11999.84935,100794.9957
32.5,1.30198491e-12,25.0,20,2,-11999.84935,100794.9957
33.0,1.42023591e-12,25.0,20,2,-11999.84935,100794.9957
33.5,1.47539291e-12,25.0,20,2,-11999.84935,100794.9957
34.0,1.6170499099999999e-12,25.0,20,2,-11999.84935,100794.9957
34.5,1.71291291e-12,25.0,20,2,-11999.84935,100794.9957
35.0,1.7996169099999999e-12,25.0,20,2,-11999.84935,100794.9957
35.5,1.98035191e-12,25.0,20,2,-11999.84935,100794.9957
36.0,2.0896479099999998e-12,25.0,20,2,-11999.84935,100794.9957
36.5,2.31658491e-12,25.0,20,2,-11999.84935,100794.9957
37.0,2.5327339099999998e-12,25.0,20,2,-11999.84935,100794.9957
37.5,2.79691591e-12,25.0,20,2,-11999.84935,100794.9957
38.0,3.03565791e-12,25.0,20,2,-11999.84935,100794.9957
38.5,3.3287419099999998e-12,25.0,20,2,-11999.84935,100794.9957
39.0,3.75045591e-12,25.0,20,2,-11999.84935,100794.9957
39.5,4.20982591e-12,25.0,20,2,-11999.84935,100794.9957
40.0,4.6816089100000005e-12,25.0,20,2,-11999.84935,100794.9957
40.5,5.340234910000001e-12,25.0,20,2,-11999.84935,100794.9957
41.0,6.120775910000001e-12,25.0,20,2,-11999.84935,100794.9957
41.5,7.15308191e-12,25.0,20,2,-11999.84935,100794.9957
42.0,8.67569191e-12,25.0,20,2,-11999.84935,100794.9957
42.5,1.0567713909999999e-11,25.0,20,2,-11999.84935,100794.9957
43.0,1.357895391e-11,25.0,20,2,-11999.84935,100794.9957
43.5,1.8890273909999998e-11,25.0,20,2,-11999.84935,100794.9957
44.0,3.0099513910000005e-11,25.0,20,2,-11999.84935,100794.9957
44.5,7.039835391e-11,25.0,20,2,-11999.84935,100794.9957
45.0,5.588375139099999e-10,25.0,20,2,-11999.84935,100794.9957
45.5,6.717224621391e-08,25.0,20,2,-11999.84935,100794.9957
46.0,2.35647796621391e-06,25.0,20,2,-11999.84935,100794.9957
46.5,1.697269996621391e-05,25.0,20,2,-11999.84935,100794.9957
47.0,3.984769996621391e-05,25.0,20,2,-11999.84935,100794.9957
47.5,7.425017996621392e-05,25.0,20,2,-11999.84935,100794.9957
48.0,0.00010328779996621392,25.0,20,2,-11999.84935,100794.9957
48.5,0.0001308321999662139,25.0,20,2,-11999.84935,100794.9957
49.0,0.0001595601999662139,25.0,20,2,-11999.84935,100794.9957
49.5,0.0001877399999662139,25.0,20,2,-11999.84935,100794.9957
50.0,0.0002150191999662139,25.0,20,2,-11999.84935,100794.9957
