Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,20,6,-11999.84935,101997.13116
0.5,7.021799699999999e-14,25.0,20,6,-11999.84935,101997.13116
1.0,5.6581477e-14,25.0,20,6,-11999.84935,101997.13116
1.5,1.06039377e-13,25.0,20,6,-11999.84935,101997.13116
2.0,8.9960457e-14,25.0,20,6,-11999.84935,101997.13116
2.5,1.19268837e-13,25.0,20,6,-11999.84935,101997.13116
3.0,1.19065337e-13,25.0,20,6,-11999.84935,101997.13116
3.5,1.36568937e-13,25.0,20,6,-11999.84935,101997.13116
4.0,1.3107363699999999e-13,25.0,20,6,-11999.84935,101997.13116
4.5,1.85823337e-13,25.0,20,6,-11999.84935,101997.13116
5.0,1.29445337e-13,25.0,20,6,-11999.84935,101997.13116
5.5,1.18251237e-13,25.0,20,6,-11999.84935,101997.13116
6.0,1.63638537e-13,25.0,20,6,-11999.84935,101997.13116
6.5,1.91522237e-13,25.0,20,6,-11999.84935,101997.13116
7.0,1.64045637e-13,25.0,20,6,-11999.84935,101997.13116
7.5,1.81956237e-13,25.0,20,6,-11999.84935,101997.13116
8.0,1.95185737e-13,25.0,20,6,-11999.84935,101997.13116
8.5,2.17167037e-13,25.0,20,6,-11999.84935,101997.13116
9.0,1.98442237e-13,25.0,20,6,-11999.84935,101997.13116
9.5,1.58957337e-13,25.0,20,6,-11999.84935,101997.13116
10.0,2.32635337e-13,25.0,20,6,-11999.84935,101997.13116
10.5,1.97424537e-13,25.0,20,6,-11999.84935,101997.13116
11.0,2.20423537e-13,25.0,20,6,-11999.84935,101997.13116
11.5,2.88809737e-13,25.0,20,6,-11999.84935,101997.13116
12.0,2.08822337e-13,25.0,20,6,-11999.84935,101997.13116
12.5,3.04074637e-13,25.0,20,6,-11999.84935,101997.13116
13.0,2.6988133700000004e-13,25.0,20,6,-11999.84935,101997.13116
13.5,2.62961437e-13,25.0,20,6,-11999.84935,101997.13116
14.0,2.8311093700000004e-13,25.0,20,6,-11999.84935,101997.13116
14.5,2.5074963700000003e-13,25.0,20,6,-11999.84935,101997.13116
15.0,2.60519037e-13,25.0,20,6,-11999.84935,101997.13116
15.5,2.94915737e-13,25.0,20,6,-11999.84935,101997.13116
16.0,3.0061453700000003e-13,25.0,20,6,-11999.84935,101997.13116
16.5,3.36842937e-13,25.0,20,6,-11999.84935,101997.13116
17.0,3.5353253700000003e-13,25.0,20,6,-11999.84935,101997.13116
17.5,2.98579237e-13,25.0,20,6,-11999.84935,101997.13116
18.0,3.2259573700000004e-13,25.0,20,6,-11999.84935,101997.13116
18.5,3.40913737e-13,25.0,20,6,-11999.84935,101997.13116
19.0,3.83248037e-13,25.0,20,6,-11999.84935,101997.13116
19.5,3.59027837e-13,25.0,20,6,-11999.84935,101997.13116
20.0,4.22325837e-13,25.0,20,6,-11999.84935,101997.13116
20.5,4.10317437e-13,25.0,20,6,-11999.84935,101997.13116
21.0,4.3229883700000004e-13,25.0,20,6,-11999.84935,101997.13116
21.5,4.56518937e-13,25.0,20,6,-11999.84935,101997.13116
