Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,20,1,-10799.84935,100794.9957
0.5,7.368071e-14,25.0,20,1,-10799.84935,100794.9957
1.0,1.2965157000000002e-13,25.0,20,1,-10799.84935,100794.9957
1.5,7.388425e-14,25.0,20,1,-10799.84935,100794.9957
2.0,1.1235152e-13,25.0,20,1,-10799.84935,100794.9957
2.5,1.4064227e-13,25.0,20,1,-10799.84935,100794.9957
3.0,1.1520093e-13,25.0,20,1,-10799.84935,100794.9957
3.5,9.342316e-14,25.0,20,1,-10799.84935,100794.9957
4.0,1.6547297e-13,25.0,20,1,-10799.84935,100794.9957
4.5,1.6180947e-13,25.0,20,1,-10799.84935,100794.9957
5.0,1.6689767e-13,25.0,20,1,-10799.84935,100794.9957
5.5,1.3168687000000001e-13,25.0,20,1,-10799.84935,100794.9957
6.0,1.4552697e-13,25.0,20,1,-10799.84935,100794.9957
6.5,1.4776577e-13,25.0,20,1,-10799.84935,100794.9957
7.0,2.1900157e-13,25.0,20,1,-10799.84935,100794.9957
7.5,2.0394017e-13,25.0,20,1,-10799.84935,100794.9957
8.0,1.6262357e-13,25.0,20,1,-10799.84935,100794.9957
8.5,1.6995067e-13,25.0,20,1,-10799.84935,100794.9957
9.0,1.9640967e-13,25.0,20,1,-10799.84935,100794.9957
9.5,1.8256957e-13,25.0,20,1,-10799.84935,100794.9957
10.0,1.6343766999999999e-13,25.0,20,1,-10799.84935,100794.9957
10.5,2.2388627e-13,25.0,20,1,-10799.84935,100794.9957
11.0,2.3162027e-13,25.0,20,1,-10799.84935,100794.9957
11.5,2.2307217e-13,25.0,20,1,-10799.84935,100794.9957
12.0,2.0597557e-13,25.0,20,1,-10799.84935,100794.9957
12.5,2.1289557e-13,25.0,20,1,-10799.84935,100794.9957
13.0,1.9925907e-13,25.0,20,1,-10799.84935,100794.9957
13.5,1.9763076999999999e-13,25.0,20,1,-10799.84935,100794.9957
14.0,2.2693917e-13,25.0,20,1,-10799.84935,100794.9957
14.5,2.3731927000000004e-13,25.0,20,1,-10799.84935,100794.9957
15.0,2.1676267e-13,25.0,20,1,-10799.84935,100794.9957
15.5,2.6520287e-13,25.0,20,1,-10799.84935,100794.9957
16.0,2.7741477e-13,25.0,20,1,-10799.84935,100794.9957
16.5,2.5176987e-13,25.0,20,1,-10799.84935,100794.9957
17.0,3.1771377e-13,25.0,20,1,-10799.84935,100794.9957
17.5,3.2585507e-13,25.0,20,1,-10799.84935,100794.9957
18.0,3.5516356999999997e-13,25.0,20,1,-10799.84935,100794.9957
18.5,3.8671067e-13,25.0,20,1,-10799.84935,100794.9957
19.0,3.2666907e-13,25.0,20,1,-10799.84935,100794.9957
19.5,3.5251737e-13,25.0,20,1,-10799.84935,100794.9957
20.0,3.5149987e-13,25.0,20,1,-10799.84935,100794.9957
20.5,4.3454027e-13,25.0,20,1,-10799.84935,100794.9957
21.0,4.2965557e-13,25.0,20,1,-10799.84935,100794.9957
21.5,4.3962857e-13,25.0,20,1,-10799.84935,100794.9957
22.0,4.2660257e-13,25.0,20,1,-10799.84935,100794.9957
22.5,4.2456727e-13,25.0,20,1,-10799.84935,100794.9957
23.0,4.6914037e-13,25.0,20,1,-10799.84935,100794.9957
23.5,4.7707807e-13,25.0,20,1,-10799.84935,100794.9957
24.0,4.9010397e-13,25.0,20,1,-10799.84935,100794.9957
24.5,4.9682057e-13,25.0,20,1,-10799.84935,100794.9957
