Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,20,3,-13199.84935,100794.9957
0.5,-4.314846e-14,25.0,20,3,-13199.84935,100794.9957
1.0,1.587539e-14,25.0,20,3,-13199.84935,100794.9957
1.5,8.344780000000003e-15,25.0,20,3,-13199.84935,100794.9957
2.0,2.2591890000000008e-14,25.0,20,3,-13199.84935,100794.9957
2.5,5.902389e-14,25.0,20,3,-13199.84935,100794.9957
3.0,2.0353300000000046e-15,25.0,20,3,-13199.84935,100794.9957
3.5,8.487218999999999e-14,25.0,20,3,-13199.84935,100794.9957
4.0,9.158859999999999e-15,25.0,20,3,-13199.84935,100794.9957
4.5,3.378609e-14,25.0,20,3,-13199.84935,100794.9957
5.0,3.968849000000001e-14,25.0,20,3,-13199.84935,100794.9957
5.5,-8.141200000000002e-15,25.0,20,3,-13199.84935,100794.9957
6.0,6.146619000000001e-14,25.0,20,3,-13199.84935,100794.9957
6.5,3.887429000000001e-14,25.0,20,3,-13199.84935,100794.9957
7.0,5.739559000000001e-14,25.0,20,3,-13199.84935,100794.9957
7.5,2.890129e-14,25.0,20,3,-13199.84935,100794.9957
8.0,8.446519000000001e-14,25.0,20,3,-13199.84935,100794.9957
8.5,8.527929e-14,25.0,20,3,-13199.84935,100794.9957
9.0,4.966139e-14,25.0,20,3,-13199.84935,100794.9957
9.5,9.301339000000001e-14,25.0,20,3,-13199.84935,100794.9957
10.0,1.0013699000000001e-13,25.0,20,3,-13199.84935,100794.9957
10.5,1.0583589e-13,25.0,20,3,-13199.84935,100794.9957
11.0,1.6709849000000002e-13,25.0,20,3,-13199.84935,100794.9957
11.5,1.2883489e-13,25.0,20,3,-13199.84935,100794.9957
12.0,1.3595839e-13,25.0,20,3,-13199.84935,100794.9957
12.5,1.5895739e-13,25.0,20,3,-13199.84935,100794.9957
13.0,1.3534789000000001e-13,25.0,20,3,-13199.84935,100794.9957
13.5,1.7707149e-13,25.0,20,3,-13199.84935,100794.9957
14.0,1.5224078999999999e-13,25.0,20,3,-13199.84935,100794.9957
14.5,1.9599988999999998e-13,25.0,20,3,-13199.84935,100794.9957
15.0,1.5916088999999998e-13,25.0,20,3,-13199.84935,100794.9957
15.5,1.6506319e-13,25.0,20,3,-13199.84935,100794.9957
16.0,1.8460229000000002e-13,25.0,20,3,-13199.84935,100794.9957
16.5,1.6424908999999998e-13,25.0,20,3,-13199.84935,100794.9957
17.0,2.2937889e-13,25.0,20,3,-13199.84935,100794.9957
17.5,2.1716708999999998e-13,25.0,20,3,-13199.84935,100794.9957
18.0,2.0068109e-13,25.0,20,3,-13199.84935,100794.9957
18.5,2.0210579e-13,25.0,20,3,-13199.84935,100794.9957
19.0,3.0102159e-13,25.0,20,3,-13199.84935,100794.9957
19.5,2.3528139e-13,25.0,20,3,-13199.84935,100794.9957
20.0,2.4993549e-13,25.0,20,3,-13199.84935,100794.9957
20.5,2.7598749e-13,25.0,20,3,-13199.84935,100794.9957
21.0,3.0672059e-13,25.0,20,3,-13199.84935,100794.9957
21.5,2.7334159e-13,25.0,20,3,-13199.84935,100794.9957
22.0,3.4233829000000003e-13,25.0,20,3,-13199.84935,100794.9957
22.5,3.4416999e-13,25.0,20,3,-13199.84935,100794.9957
23.0,3.7754899000000003e-13,25.0,20,3,-13199.84935,100794.9957
23.5,4.1988349e-13,25.0,20,3,-13199.84935,100794.9957
