Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,20,4,-9599.84935,101997.13116
0.5,7.998744e-14,25.0,20,4,-9599.84935,101997.13116
1.0,8.222634e-14,25.0,20,4,-9599.84935,101997.13116
1.5,7.571334e-14,25.0,20,4,-9599.84935,101997.13116
2.0,8.873924000000001e-14,25.0,20,4,-9599.84935,101997.13116
2.5,1.1255234e-13,25.0,20,4,-9599.84935,101997.13116
3.0,4.721907e-14,25.0,20,4,-9599.84935,101997.13116
3.5,1.4145374e-13,25.0,20,4,-9599.84935,101997.13116
4.0,7.754514e-14,25.0,20,4,-9599.84935,101997.13116
4.5,1.1601233999999999e-13,25.0,20,4,-9599.84935,101997.13116
5.0,1.1173824000000001e-13,25.0,20,4,-9599.84935,101997.13116
5.5,1.5570074e-13,25.0,20,4,-9599.84935,101997.13116
6.0,1.4674544e-13,25.0,20,4,-9599.84935,101997.13116
6.5,1.1438414e-13,25.0,20,4,-9599.84935,101997.13116
7.0,1.3941834e-13,25.0,20,4,-9599.84935,101997.13116
7.5,1.7015143999999998e-13,25.0,20,4,-9599.84935,101997.13116
8.0,1.5855033999999998e-13,25.0,20,4,-9599.84935,101997.13116
8.5,1.4328544e-13,25.0,20,4,-9599.84935,101997.13116
9.0,9.932284e-14,25.0,20,4,-9599.84935,101997.13116
9.5,1.5224084e-13,25.0,20,4,-9599.84935,101997.13116
10.0,1.8948684e-13,25.0,20,4,-9599.84935,101997.13116
10.5,2.4708603999999997e-13,25.0,20,4,-9599.84935,101997.13116
11.0,1.8297384e-13,25.0,20,4,-9599.84935,101997.13116
11.5,2.0332693999999997e-13,25.0,20,4,-9599.84935,101997.13116
12.0,1.5529374e-13,25.0,20,4,-9599.84935,101997.13116
12.5,2.1655643999999997e-13,25.0,20,4,-9599.84935,101997.13116
13.0,2.4667894e-13,25.0,20,4,-9599.84935,101997.13116
13.5,2.0007044e-13,25.0,20,4,-9599.84935,101997.13116
14.0,2.3406014e-13,25.0,20,4,-9599.84935,101997.13116
14.5,2.2734363999999997e-13,25.0,20,4,-9599.84935,101997.13116
15.0,2.5400604e-13,25.0,20,4,-9599.84935,101997.13116
15.5,2.4118364e-13,25.0,20,4,-9599.84935,101997.13116
16.0,2.4016604e-13,25.0,20,4,-9599.84935,101997.13116
16.5,2.3650243999999997e-13,25.0,20,4,-9599.84935,101997.13116
17.0,3.1547234e-13,25.0,20,4,-9599.84935,101997.13116
17.5,2.8433204e-13,25.0,20,4,-9599.84935,101997.13116
18.0,3.3236524e-13,25.0,20,4,-9599.84935,101997.13116
18.5,3.3379014e-13,25.0,20,4,-9599.84935,101997.13116
19.0,3.5678894e-13,25.0,20,4,-9599.84935,101997.13116
19.5,3.5088653999999997e-13,25.0,20,4,-9599.84935,101997.13116
20.0,4.0970694e-13,25.0,20,4,-9599.84935,101997.13116
20.5,3.8121264e-13,25.0,20,4,-9599.84935,101997.13116
21.0,4.2741414e-13,25.0,20,4,-9599.84935,101997.13116
21.5,4.0258333999999997e-13,25.0,20,4,-9599.84935,101997.13116
22.0,4.4186463999999997e-13,25.0,20,4,-9599.84935,101997.13116
22.5,5.1249004e-13,25.0,20,4,-9599.84935,101997.13116
23.0,5.0149934e-13,25.0,20,4,-9599.84935,101997.13116
23.5,5.1228634e-13,25.0,20,4,-9599.84935,101997.13116
24.0,5.5014284e-13,25.0,20,4,-9599.84935,101997.13116
24.5,5.9145984e-13,25.0,20,4,-9599.84935,101997.13116
25.0,5.8046904e-13,25.0,20,4,-9599.84935,101997.13116
25.5,6.2972324e-13,25.0,20,4,-9599.84935,101997.13116
26.0,6.4926244e-13,25.0,20,4,-9599.84935,101997.13116
26.5,6.6452714e-13,25.0,20,4,-9599.84935,101997.13116
27.0,7.4614284e-13,25.0,20,4,-9599.84935,101997.13116
27.5,7.6547804e-13,25.0,20,4,-9599.84935,101997.13116
28.0,8.2572344e-13,25.0,20,4,-9599.84935,101997.13116
28.5,8.2205974e-13,25.0,20,4,-9599.84935,101997.13116
29.0,8.932954400000001e-13,25.0,20,4,-9599.84935,101997.13116
29.5,9.946528400000002e-13,25.0,20,4,-9599.84935,101997.13116
30.0,1.06385384e-12,25.0,20,4,-9599.84935,101997.13116
30.5,1.05632384e-12,25.0,20,4,-9599.84935,101997.13116
31.0,1.15829184e-12,25.0,20,4,-9599.84935,101997.13116
31.5,1.20673284e-12,25.0,20,4,-9599.84935,101997.13116
32.0,1.3441148400000001e-12,25.0,20,4,-9599.84935,101997.13116
32.5,1.4098568400000001e-12,25.0,20,4,-9599.84935,101997.13116
33.0,1.4637918400000001e-12,25.0,20,4,-9599.84935,101997.13116
33.5,1.62010284e-12,25.0,20,4,-9599.84935,101997.13116
34.0,1.7554498400000002e-12,25.0,20,4,-9599.84935,101997.13116
34.5,1.82912784e-12,25.0,20,4,-9599.84935,101997.13116
35.0,2.00782884e-12,25.0,20,4,-9599.84935,101997.13116
35.5,2.19283784e-12,25.0,20,4,-9599.84935,101997.13116
36.0,2.35708684e-12,25.0,20,4,-9599.84935,101997.13116
36.5,2.5484048400000002e-12,25.0,20,4,-9599.84935,101997.13116
37.0,2.78734884e-12,25.0,20,4,-9599.84935,101997.13116
37.5,3.0197808400000003e-12,25.0,20,4,-9599.84935,101997.13116
38.0,3.34828084e-12,25.0,20,4,-9599.84935,101997.13116
38.5,3.69122984e-12,25.0,20,4,-9599.84935,101997.13116
39.0,4.19313584e-12,25.0,20,4,-9599.84935,101997.13116
39.5,4.71905884e-12,25.0,20,4,-9599.84935,101997.13116
40.0,5.3223228399999994e-12,25.0,20,4,-9599.84935,101997.13116
40.5,6.209714839999999e-12,25.0,20,4,-9599.84935,101997.13116
41.0,7.288833839999999e-12,25.0,20,4,-9599.84935,101997.13116
41.5,8.68627384e-12,25.0,20,4,-9599.84935,101997.13116
42.0,1.075312984e-11,25.0,20,4,-9599.84935,101997.13116
42.5,1.386551984e-11,25.0,20,4,-9599.84935,101997.13116
43.0,1.9241159840000002e-11,25.0,20,4,-9599.84935,101997.13116
43.5,3.1211819840000004e-11,25.0,20,4,-9599.84935,101997.13116
44.0,8.218416984e-11,25.0,20,4,-9599.84935,101997.13116
44.5,1.0567773198400001e-09,25.0,20,4,-9599.84935,101997.13116
45.0,3.4983967231984e-07,25.0,20,4,-9599.84935,101997.13116
45.5,4.34633197231984e-06,25.0,20,4,-9599.84935,101997.13116
46.0,1.829167997231984e-05,25.0,20,4,-9599.84935,101997.13116
46.5,4.6065919972319834e-05,25.0,20,4,-9599.84935,101997.13116
47.0,8.185184997231985e-05,25.0,20,4,-9599.84935,101997.13116
47.5,0.00010975339997231985,25.0,20,4,-9599.84935,101997.13116
48.0,0.00013885439997231983,25.0,20,4,-9599.84935,101997.13116
48.5,0.00016684899997231983,25.0,20,4,-9599.84935,101997.13116
49.0,0.00019697569997231983,25.0,20,4,-9599.84935,101997.13116
49.5,0.00022456439997231982,25.0,20,4,-9599.84935,101997.13116
50.0,0.00025366239997231984,25.0,20,4,-9599.84935,101997.13116
