Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,20,7,-13199.84935,101997.13116
0.5,-2.2998939999999998e-14,25.0,20,7,-13199.84935,101997.13116
1.0,1.2415350000000003e-14,25.0,20,7,-13199.84935,101997.13116
1.5,-7.327099999999997e-15,25.0,20,7,-13199.84935,101997.13116
2.0,3.806023e-14,25.0,20,7,-13199.84935,101997.13116
2.5,1.3840059999999996e-14,25.0,20,7,-13199.84935,101997.13116
3.0,3.6839029999999995e-14,25.0,20,7,-13199.84935,101997.13116
3.5,3.317548e-14,25.0,20,7,-13199.84935,101997.13116
4.0,3.215781e-14,25.0,20,7,-13199.84935,101997.13116
4.5,8.242983e-14,25.0,20,7,-13199.84935,101997.13116
5.0,4.6608429999999995e-14,25.0,20,7,-13199.84935,101997.13116
5.5,4.6404930000000005e-14,25.0,20,7,-13199.84935,101997.13116
6.0,2.2795409999999995e-14,25.0,20,7,-13199.84935,101997.13116
6.5,1.1397700000000005e-14,25.0,20,7,-13199.84935,101997.13116
7.0,3.704253e-14,25.0,20,7,-13199.84935,101997.13116
7.5,4.660853e-14,25.0,20,7,-13199.84935,101997.13116
8.0,9.219933000000001e-14,25.0,20,7,-13199.84935,101997.13116
8.5,8.141213000000001e-14,25.0,20,7,-13199.84935,101997.13116
9.0,1.1479123e-13,25.0,20,7,-13199.84935,101997.13116
9.5,7.225332999999999e-14,25.0,20,7,-13199.84935,101997.13116
10.0,5.739553e-14,25.0,20,7,-13199.84935,101997.13116
10.5,9.626993e-14,25.0,20,7,-13199.84935,101997.13116
11.0,1.1845473e-13,25.0,20,7,-13199.84935,101997.13116
11.5,1.6139963e-13,25.0,20,7,-13199.84935,101997.13116
12.0,5.515673000000001e-14,25.0,20,7,-13199.84935,101997.13116
12.5,1.6384203e-13,25.0,20,7,-13199.84935,101997.13116
13.0,8.833223e-14,25.0,20,7,-13199.84935,101997.13116
13.5,1.2293243e-13,25.0,20,7,-13199.84935,101997.13116
14.0,1.6852333e-13,25.0,20,7,-13199.84935,101997.13116
14.5,1.2517133e-13,25.0,20,7,-13199.84935,101997.13116
15.0,1.8439862999999998e-13,25.0,20,7,-13199.84935,101997.13116
15.5,1.8948693e-13,25.0,20,7,-13199.84935,101997.13116
16.0,1.9091152999999998e-13,25.0,20,7,-13199.84935,101997.13116
16.5,1.7401862999999998e-13,25.0,20,7,-13199.84935,101997.13116
17.0,1.8623033e-13,25.0,20,7,-13199.84935,101997.13116
17.5,2.2876833000000003e-13,25.0,20,7,-13199.84935,101997.13116
18.0,2.2775052999999996e-13,25.0,20,7,-13199.84935,101997.13116
18.5,2.5298842999999996e-13,25.0,20,7,-13199.84935,101997.13116
19.0,2.9837573e-13,25.0,20,7,-13199.84935,101997.13116
19.5,3.0631353e-13,25.0,20,7,-13199.84935,101997.13116
20.0,2.8209333e-13,25.0,20,7,-13199.84935,101997.13116
20.5,2.8697802999999997e-13,25.0,20,7,-13199.84935,101997.13116
21.0,3.0753453000000003e-13,25.0,20,7,-13199.84935,101997.13116
21.5,3.9668093000000005e-13,25.0,20,7,-13199.84935,101997.13116
22.0,3.5556793000000003e-13,25.0,20,7,-13199.84935,101997.13116
22.5,2.9980033e-13,25.0,20,7,-13199.84935,101997.13116
23.0,3.9871623000000003e-13,25.0,20,7,-13199.84935,101997.13116
23.5,3.5760313000000004e-13,25.0,20,7,-13199.84935,101997.13116
24.0,4.734121300000001e-13,25.0,20,7,-13199.84935,101997.13116
24.5,4.571295300000001e-13,25.0,20,7,-13199.84935,101997.13116
25.0,4.3209523000000006e-13,25.0,20,7,-13199.84935,101997.13116
25.5,4.6445673e-13,25.0,20,7,-13199.84935,101997.13116
26.0,5.5319613e-13,25.0,20,7,-13199.84935,101997.13116
26.5,5.666288300000001e-13,25.0,20,7,-13199.84935,101997.13116
27.0,5.892209300000001e-13,25.0,20,7,-13199.84935,101997.13116
27.5,5.839291300000001e-13,25.0,20,7,-13199.84935,101997.13116
