Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,18,7,-32399.54805,93597.37023
0.5,-7.53063e-14,25.0,18,7,-32399.54805,93597.37023
1.0,2.3609500000000014e-14,25.0,18,7,-32399.54805,93597.37023
1.5,5.1900299999999995e-14,25.0,18,7,-32399.54805,93597.37023
2.0,-5.312147e-14,25.0,18,7,-32399.54805,93597.37023
2.5,6.309399999999995e-15,25.0,18,7,-32399.54805,93597.37023
3.0,7.734100000000015e-15,25.0,18,7,-32399.54805,93597.37023
3.5,-1.8928359999999993e-14,25.0,18,7,-32399.54805,93597.37023
4.0,-1.4043629999999999e-14,25.0,18,7,-32399.54805,93597.37023
4.5,-2.0359999999999723e-16,25.0,18,7,-32399.54805,93597.37023
5.0,5.23073e-14,25.0,18,7,-32399.54805,93597.37023
5.5,5.84133e-14,25.0,18,7,-32399.54805,93597.37023
6.0,-1.7503640000000002e-14,25.0,18,7,-32399.54805,93597.37023
6.5,7.164269999999999e-14,25.0,18,7,-32399.54805,93597.37023
7.0,4.2740999999999974e-15,25.0,18,7,-32399.54805,93597.37023
7.5,8.16158e-14,25.0,18,7,-32399.54805,93597.37023
8.0,7.34745e-14,25.0,18,7,-32399.54805,93597.37023
8.5,7.46957e-14,25.0,18,7,-32399.54805,93597.37023
9.0,2.9919000000000004e-14,25.0,18,7,-32399.54805,93597.37023
9.5,7.103210000000001e-14,25.0,18,7,-32399.54805,93597.37023
10.0,6.96074e-14,25.0,18,7,-32399.54805,93597.37023
10.5,9.545579999999999e-14,25.0,18,7,-32399.54805,93597.37023
11.0,1.341266e-13,25.0,18,7,-32399.54805,93597.37023
11.5,1.003405e-13,25.0,18,7,-32399.54805,93597.37023
12.0,9.26064e-14,25.0,18,7,-32399.54805,93597.37023
12.5,1.1804770000000002e-13,25.0,18,7,-32399.54805,93597.37023
13.0,1.0319e-13,25.0,18,7,-32399.54805,93597.37023
13.5,1.019688e-13,25.0,18,7,-32399.54805,93597.37023
14.0,1.384007e-13,25.0,18,7,-32399.54805,93597.37023
14.5,8.120870000000001e-14,25.0,18,7,-32399.54805,93597.37023
15.0,1.554973e-13,25.0,18,7,-32399.54805,93597.37023
15.5,1.76461e-13,25.0,18,7,-32399.54805,93597.37023
16.0,1.607891e-13,25.0,18,7,-32399.54805,93597.37023
16.5,1.6913379999999998e-13,25.0,18,7,-32399.54805,93597.37023
17.0,1.750362e-13,25.0,18,7,-32399.54805,93597.37023
17.5,2.0515879999999997e-13,25.0,18,7,-32399.54805,93597.37023
18.0,1.723903e-13,25.0,18,7,-32399.54805,93597.37023
18.5,2.159459e-13,25.0,18,7,-32399.54805,93597.37023
