Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,34,6,-2400.0,177594.97953
0.5,3.0326039999999995e-14,25.0,34,6,-2400.0,177594.97953
1.0,9.342054e-14,25.0,34,6,-2400.0,177594.97953
1.5,7.673094e-14,25.0,34,6,-2400.0,177594.97953
2.0,9.850874e-14,25.0,34,6,-2400.0,177594.97953
2.5,5.027204e-14,25.0,34,6,-2400.0,177594.97953
3.0,1.0705704e-13,25.0,34,6,-2400.0,177594.97953
3.5,7.347454e-14,25.0,34,6,-2400.0,177594.97953
4.0,1.0909234e-13,25.0,34,6,-2400.0,177594.97953
4.5,1.4817024e-13,25.0,34,6,-2400.0,177594.97953
5.0,1.0766764e-13,25.0,34,6,-2400.0,177594.97953
5.5,1.1377354e-13,25.0,34,6,-2400.0,177594.97953
6.0,8.202274e-14,25.0,34,6,-2400.0,177594.97953
6.5,1.4572783999999999e-13,25.0,34,6,-2400.0,177594.97953
7.0,1.2924183999999998e-13,25.0,34,6,-2400.0,177594.97953
7.5,1.3229494e-13,25.0,34,6,-2400.0,177594.97953
8.0,1.1906534e-13,25.0,34,6,-2400.0,177594.97953
8.5,1.6078903999999999e-13,25.0,34,6,-2400.0,177594.97953
9.0,1.1316294e-13,25.0,34,6,-2400.0,177594.97953
9.5,1.5570083999999998e-13,25.0,34,6,-2400.0,177594.97953
10.0,1.4104664e-13,25.0,34,6,-2400.0,177594.97953
10.5,1.5916084e-13,25.0,34,6,-2400.0,177594.97953
11.0,1.1519824e-13,25.0,34,6,-2400.0,177594.97953
11.5,1.7564684e-13,25.0,34,6,-2400.0,177594.97953
12.0,1.7259394e-13,25.0,34,6,-2400.0,177594.97953
12.5,1.4389604e-13,25.0,34,6,-2400.0,177594.97953
13.0,1.6201034e-13,25.0,34,6,-2400.0,177594.97953
13.5,2.4179424e-13,25.0,34,6,-2400.0,177594.97953
14.0,2.2062704000000002e-13,25.0,34,6,-2400.0,177594.97953
14.5,2.2266244e-13,25.0,34,6,-2400.0,177594.97953
15.0,2.3528124e-13,25.0,34,6,-2400.0,177594.97953
15.5,2.4932494e-13,25.0,34,6,-2400.0,177594.97953
16.0,2.0882233999999997e-13,25.0,34,6,-2400.0,177594.97953
16.5,2.8779213999999997e-13,25.0,34,6,-2400.0,177594.97953
17.0,2.9206634e-13,25.0,34,6,-2400.0,177594.97953
17.5,2.7354504e-13,25.0,34,6,-2400.0,177594.97953
18.0,3.2157824e-13,25.0,34,6,-2400.0,177594.97953
18.5,2.7680144e-13,25.0,34,6,-2400.0,177594.97953
19.0,2.8453564e-13,25.0,34,6,-2400.0,177594.97953
19.5,3.3663944e-13,25.0,34,6,-2400.0,177594.97953
20.0,2.8453574e-13,25.0,34,6,-2400.0,177594.97953
20.5,3.0041104e-13,25.0,34,6,-2400.0,177594.97953
21.0,3.6716904e-13,25.0,34,6,-2400.0,177594.97953
21.5,3.8955744e-13,25.0,34,6,-2400.0,177594.97953
22.0,4.1255654e-13,25.0,34,6,-2400.0,177594.97953
22.5,4.2456484e-13,25.0,34,6,-2400.0,177594.97953
23.0,4.5366954000000003e-13,25.0,34,6,-2400.0,177594.97953
23.5,4.6608474e-13,25.0,34,6,-2400.0,177594.97953
24.0,4.5244834e-13,25.0,34,6,-2400.0,177594.97953
24.5,5.149323400000001e-13,25.0,34,6,-2400.0,177594.97953
25.0,5.5889484e-13,25.0,34,6,-2400.0,177594.97953
25.5,5.721241400000001e-13,25.0,34,6,-2400.0,177594.97953
26.0,6.3420114e-13,25.0,34,6,-2400.0,177594.97953
26.5,6.386787400000001e-13,25.0,34,6,-2400.0,177594.97953
27.0,6.5943904e-13,25.0,34,6,-2400.0,177594.97953
27.5,6.628988400000001e-13,25.0,34,6,-2400.0,177594.97953
28.0,6.9342864e-13,25.0,34,6,-2400.0,177594.97953
28.5,7.7239824e-13,25.0,34,6,-2400.0,177594.97953
29.0,7.9417604e-13,25.0,34,6,-2400.0,177594.97953
29.5,8.5055414e-13,25.0,34,6,-2400.0,177594.97953
30.0,9.4763844e-13,25.0,34,6,-2400.0,177594.97953
30.5,9.4743494e-13,25.0,34,6,-2400.0,177594.97953
31.0,1.00401644e-12,25.0,34,6,-2400.0,177594.97953
31.5,1.07606644e-12,25.0,34,6,-2400.0,177594.97953
32.0,1.14689444e-12,25.0,34,6,-2400.0,177594.97953
32.5,1.20897144e-12,25.0,34,6,-2400.0,177594.97953
33.0,1.24336844e-12,25.0,34,6,-2400.0,177594.97953
33.5,1.38787444e-12,25.0,34,6,-2400.0,177594.97953
34.0,1.45198644e-12,25.0,34,6,-2400.0,177594.97953
34.5,1.58285744e-12,25.0,34,6,-2400.0,177594.97953
