Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,34,4,0.0,177594.97953
0.5,3.9281390000000006e-14,25.0,34,4,0.0,177594.97953
1.0,3.358252e-14,25.0,34,4,0.0,177594.97953
1.5,8.242983999999999e-14,25.0,34,4,0.0,177594.97953
2.0,6.20768e-14,25.0,34,4,0.0,177594.97953
2.5,6.146619999999999e-14,25.0,34,4,0.0,177594.97953
3.0,3.4803720000000006e-14,25.0,34,4,0.0,177594.97953
3.5,1.0420763999999999e-13,25.0,34,4,0.0,177594.97953
4.0,9.850874e-14,25.0,34,4,0.0,177594.97953
4.5,8.894273999999998e-14,25.0,34,4,0.0,177594.97953
5.0,1.0298634e-13,25.0,34,4,0.0,177594.97953
5.5,1.2985254e-13,25.0,34,4,0.0,177594.97953
6.0,1.6058564e-13,25.0,34,4,0.0,177594.97953
6.5,9.688053999999999e-14,25.0,34,4,0.0,177594.97953
7.0,1.0807473999999999e-13,25.0,34,4,0.0,177594.97953
7.5,1.5142674e-13,25.0,34,4,0.0,177594.97953
8.0,4.2741430000000004e-14,25.0,34,4,0.0,177594.97953
8.5,1.4063963999999998e-13,25.0,34,4,0.0,177594.97953
9.0,1.3412654e-13,25.0,34,4,0.0,177594.97953
9.5,1.2191473999999999e-13,25.0,34,4,0.0,177594.97953
10.0,1.4389604e-13,25.0,34,4,0.0,177594.97953
10.5,1.0502174e-13,25.0,34,4,0.0,177594.97953
11.0,1.2191473999999999e-13,25.0,34,4,0.0,177594.97953
11.5,1.6017843999999998e-13,25.0,34,4,0.0,177594.97953
12.0,1.3290544e-13,25.0,34,4,0.0,177594.97953
12.5,1.5224084e-13,25.0,34,4,0.0,177594.97953
13.0,1.9335394e-13,25.0,34,4,0.0,177594.97953
13.5,1.5305493999999998e-13,25.0,34,4,0.0,177594.97953
14.0,1.8765514e-13,25.0,34,4,0.0,177594.97953
14.5,2.0108814e-13,25.0,34,4,0.0,177594.97953
15.0,2.1981304e-13,25.0,34,4,0.0,177594.97953
15.5,2.2327294000000002e-13,25.0,34,4,0.0,177594.97953
16.0,2.0597283999999997e-13,25.0,34,4,0.0,177594.97953
16.5,2.6804974e-13,25.0,34,4,0.0,177594.97953
17.0,2.4138714e-13,25.0,34,4,0.0,177594.97953
17.5,2.4077654e-13,25.0,34,4,0.0,177594.97953
18.0,2.5705894e-13,25.0,34,4,0.0,177594.97953
18.5,2.7883674e-13,25.0,34,4,0.0,177594.97953
19.0,3.3602894e-13,25.0,34,4,0.0,177594.97953
19.5,3.5597494e-13,25.0,34,4,0.0,177594.97953
20.0,3.2300284e-13,25.0,34,4,0.0,177594.97953
20.5,3.0203913999999997e-13,25.0,34,4,0.0,177594.97953
21.0,3.3928543999999997e-13,25.0,34,4,0.0,177594.97953
21.5,4.1886574e-13,25.0,34,4,0.0,177594.97953
22.0,3.9362794e-13,25.0,34,4,0.0,177594.97953
22.5,3.8100924e-13,25.0,34,4,0.0,177594.97953
23.0,4.2334344e-13,25.0,34,4,0.0,177594.97953
23.5,4.2924583999999995e-13,25.0,34,4,0.0,177594.97953
24.0,4.2863534000000004e-13,25.0,34,4,0.0,177594.97953
24.5,4.7585444e-13,25.0,34,4,0.0,177594.97953
25.0,4.9193324e-13,25.0,34,4,0.0,177594.97953
25.5,5.1065804e-13,25.0,34,4,0.0,177594.97953
26.0,5.3874534e-13,25.0,34,4,0.0,177594.97953
26.5,5.9064564e-13,25.0,34,4,0.0,177594.97953
27.0,6.2789144e-13,25.0,34,4,0.0,177594.97953
27.5,6.5048344e-13,25.0,34,4,0.0,177594.97953
28.0,7.0034854e-13,25.0,34,4,0.0,177594.97953
28.5,7.1398484e-13,25.0,34,4,0.0,177594.97953
29.0,8.1391854e-13,25.0,34,4,0.0,177594.97953
29.5,8.7009284e-13,25.0,34,4,0.0,177594.97953
30.0,8.8576484e-13,25.0,34,4,0.0,177594.97953
30.5,9.083567399999999e-13,25.0,34,4,0.0,177594.97953
31.0,1.00747634e-12,25.0,34,4,0.0,177594.97953
31.5,1.11901034e-12,25.0,34,4,0.0,177594.97953
32.0,1.1635843400000002e-12,25.0,34,4,0.0,177594.97953
32.5,1.18963634e-12,25.0,34,4,0.0,177594.97953
33.0,1.28610934e-12,25.0,34,4,0.0,177594.97953
33.5,1.33699234e-12,25.0,34,4,0.0,177594.97953
34.0,1.4851623400000002e-12,25.0,34,4,0.0,177594.97953
34.5,1.5128423400000001e-12,25.0,34,4,0.0,177594.97953
35.0,1.66121634e-12,25.0,34,4,0.0,177594.97953
35.5,1.7570783400000002e-12,25.0,34,4,0.0,177594.97953
36.0,1.94839734e-12,25.0,34,4,0.0,177594.97953
36.5,2.06278234e-12,25.0,34,4,0.0,177594.97953
37.0,2.25471034e-12,25.0,34,4,0.0,177594.97953
37.5,2.46292334e-12,25.0,34,4,0.0,177594.97953
38.0,2.69555934e-12,25.0,34,4,0.0,177594.97953
38.5,2.90824834e-12,25.0,34,4,0.0,177594.97953
39.0,3.25160334e-12,25.0,34,4,0.0,177594.97953
39.5,3.6065613400000002e-12,25.0,34,4,0.0,177594.97953
40.0,4.07406834e-12,25.0,34,4,0.0,177594.97953
40.5,4.55745634e-12,25.0,34,4,0.0,177594.97953
41.0,5.2405033399999996e-12,25.0,34,4,0.0,177594.97953
41.5,6.12606434e-12,25.0,34,4,0.0,177594.97953
42.0,7.26359734e-12,25.0,34,4,0.0,177594.97953
42.5,8.81572234e-12,25.0,34,4,0.0,177594.97953
43.0,1.122369334e-11,25.0,34,4,0.0,177594.97953
43.5,1.5050063340000002e-11,25.0,34,4,0.0,177594.97953
44.0,2.2547713340000003e-11,25.0,34,4,0.0,177594.97953
44.5,4.678251334e-11,25.0,34,4,0.0,177594.97953
45.0,2.6400090334e-10,25.0,34,4,0.0,177594.97953
45.5,1.4018205603340001e-08,25.0,34,4,0.0,177594.97953
46.0,2.3465489656033403e-06,25.0,34,4,0.0,177594.97953
46.5,1.018465996560334e-05,25.0,34,4,0.0,177594.97953
47.0,2.204016996560334e-05,25.0,34,4,0.0,177594.97953
47.5,5.113986996560334e-05,25.0,34,4,0.0,177594.97953
48.0,8.146382996560334e-05,25.0,34,4,0.0,177594.97953
48.5,0.00010933229996560333,25.0,34,4,0.0,177594.97953
49.0,0.00013613089996560333,25.0,34,4,0.0,177594.97953
49.5,0.00016262509996560332,25.0,34,4,0.0,177594.97953
