Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,34,0,0.0,176394.97953
0.5,-4.0704999999999623e-16,25.0,34,0,0.0,176394.97953
1.0,3.215783e-14,25.0,34,0,0.0,176394.97953
1.5,2.3202489999999998e-14,25.0,34,0,0.0,176394.97953
2.0,5.291794000000001e-14,25.0,34,0,0.0,176394.97953
2.5,2.930839e-14,25.0,34,0,0.0,176394.97953
3.0,4.986494000000001e-14,25.0,34,0,0.0,176394.97953
3.5,5.251084000000001e-14,25.0,34,0,0.0,176394.97953
4.0,6.614744e-14,25.0,34,0,0.0,176394.97953
4.5,3.012252e-14,25.0,34,0,0.0,176394.97953
5.0,4.111316e-14,25.0,34,0,0.0,176394.97953
5.5,5.108624000000001e-14,25.0,34,0,0.0,176394.97953
6.0,8.100514e-14,25.0,34,0,0.0,176394.97953
6.5,5.047554e-14,25.0,34,0,0.0,176394.97953
7.0,7.103214000000001e-14,25.0,34,0,0.0,176394.97953
7.5,9.077454e-14,25.0,34,0,0.0,176394.97953
8.0,1.2639244e-13,25.0,34,0,0.0,176394.97953
8.5,5.128974e-14,25.0,34,0,0.0,176394.97953
9.0,1.2761354e-13,25.0,34,0,0.0,176394.97953
9.5,1.0644644000000001e-13,25.0,34,0,0.0,176394.97953
10.0,4.721904000000001e-14,25.0,34,0,0.0,176394.97953
10.5,8.792524e-14,25.0,34,0,0.0,176394.97953
11.0,1.3249834e-13,25.0,34,0,0.0,176394.97953
11.5,1.2333944e-13,25.0,34,0,0.0,176394.97953
12.0,1.5020554e-13,25.0,34,0,0.0,176394.97953
12.5,1.4837374e-13,25.0,34,0,0.0,176394.97953
13.0,1.1947234e-13,25.0,34,0,0.0,176394.97953
13.5,1.9945984000000002e-13,25.0,34,0,0.0,176394.97953
14.0,1.5875374000000001e-13,25.0,34,0,0.0,176394.97953
14.5,1.2944534000000002e-13,25.0,34,0,0.0,176394.97953
15.0,1.4552434000000002e-13,25.0,34,0,0.0,176394.97953
15.5,1.0115464000000001e-13,25.0,34,0,0.0,176394.97953
16.0,1.9559284000000002e-13,25.0,34,0,0.0,176394.97953
16.5,1.9783164000000003e-13,25.0,34,0,0.0,176394.97953
17.0,1.7849624000000002e-13,25.0,34,0,0.0,176394.97953
17.5,2.0882224000000001e-13,25.0,34,0,0.0,176394.97953
18.0,1.9945984000000002e-13,25.0,34,0,0.0,176394.97953
18.5,2.1777764000000003e-13,25.0,34,0,0.0,176394.97953
19.0,1.8012444e-13,25.0,34,0,0.0,176394.97953
19.5,1.9416814000000003e-13,25.0,34,0,0.0,176394.97953
20.0,2.3426364e-13,25.0,34,0,0.0,176394.97953
20.5,2.4973184e-13,25.0,34,0,0.0,176394.97953
21.0,2.5563424000000004e-13,25.0,34,0,0.0,176394.97953
21.5,3.2056044e-13,25.0,34,0,0.0,176394.97953
22.0,3.7185014000000003e-13,25.0,34,0,0.0,176394.97953
22.5,3.3989584000000004e-13,25.0,34,0,0.0,176394.97953
23.0,3.5393944e-13,25.0,34,0,0.0,176394.97953
23.5,3.5699254e-13,25.0,34,0,0.0,176394.97953
24.0,3.8935394e-13,25.0,34,0,0.0,176394.97953
24.5,3.7714194000000003e-13,25.0,34,0,0.0,176394.97953
25.0,4.5692584e-13,25.0,34,0,0.0,176394.97953
25.5,4.7178374e-13,25.0,34,0,0.0,176394.97953
26.0,4.730047399999999e-13,25.0,34,0,0.0,176394.97953
26.5,5.1920614e-13,25.0,34,0,0.0,176394.97953
27.0,5.442403399999999e-13,25.0,34,0,0.0,176394.97953
27.5,5.617440399999999e-13,25.0,34,0,0.0,176394.97953
28.0,5.4627564e-13,25.0,34,0,0.0,176394.97953
28.5,5.932914399999999e-13,25.0,34,0,0.0,176394.97953
29.0,6.4885514e-13,25.0,34,0,0.0,176394.97953
29.5,7.1622364e-13,25.0,34,0,0.0,176394.97953
30.0,7.164272399999999e-13,25.0,34,0,0.0,176394.97953
30.5,7.917333399999999e-13,25.0,34,0,0.0,176394.97953
31.0,8.5258934e-13,25.0,34,0,0.0,176394.97953
31.5,8.711104399999999e-13,25.0,34,0,0.0,176394.97953
32.0,9.5394724e-13,25.0,34,0,0.0,176394.97953
32.5,1.0408552399999999e-12,25.0,34,0,0.0,176394.97953
33.0,1.05611924e-12,25.0,34,0,0.0,176394.97953
33.5,1.14078824e-12,25.0,34,0,0.0,176394.97953
34.0,1.19289224e-12,25.0,34,0,0.0,176394.97953
34.5,1.31134724e-12,25.0,34,0,0.0,176394.97953
35.0,1.42796924e-12,25.0,34,0,0.0,176394.97953
35.5,1.54642424e-12,25.0,34,0,0.0,176394.97953
36.0,1.6459512399999999e-12,25.0,34,0,0.0,176394.97953
36.5,1.72410624e-12,25.0,34,0,0.0,176394.97953
37.0,1.84581824e-12,25.0,34,0,0.0,176394.97953
37.5,2.0743822400000003e-12,25.0,34,0,0.0,176394.97953
38.0,2.31271624e-12,25.0,34,0,0.0,176394.97953
38.5,2.4507102400000002e-12,25.0,34,0,0.0,176394.97953
39.0,2.71387524e-12,25.0,34,0,0.0,176394.97953
39.5,2.97643024e-12,25.0,34,0,0.0,176394.97953
40.0,3.41646224e-12,25.0,34,0,0.0,176394.97953
