Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,34,5,-1200.0,177594.97953
0.5,1.0176520000000002e-14,25.0,34,5,-1200.0,177594.97953
1.0,5.780266e-14,25.0,34,5,-1200.0,177594.97953
1.5,6.553686e-14,25.0,34,5,-1200.0,177594.97953
2.0,4.538731e-14,25.0,34,5,-1200.0,177594.97953
2.5,4.5387279999999994e-14,25.0,34,5,-1200.0,177594.97953
3.0,5.3528559999999994e-14,25.0,34,5,-1200.0,177594.97953
3.5,1.3840059999999996e-14,25.0,34,5,-1200.0,177594.97953
4.0,1.2985256e-13,25.0,34,5,-1200.0,177594.97953
4.5,6.960746000000001e-14,25.0,34,5,-1200.0,177594.97953
5.0,5.943096e-14,25.0,34,5,-1200.0,177594.97953
5.5,5.332502e-14,25.0,34,5,-1200.0,177594.97953
6.0,7.489926000000001e-14,25.0,34,5,-1200.0,177594.97953
6.5,7.693456e-14,25.0,34,5,-1200.0,177594.97953
7.0,1.2191475999999998e-13,25.0,34,5,-1200.0,177594.97953
7.5,9.830526e-14,25.0,34,5,-1200.0,177594.97953
8.0,7.754516000000001e-14,25.0,34,5,-1200.0,177594.97953
8.5,5.719206e-14,25.0,34,5,-1200.0,177594.97953
9.0,6.960746000000001e-14,25.0,34,5,-1200.0,177594.97953
9.5,1.2211835999999998e-13,25.0,34,5,-1200.0,177594.97953
10.0,1.0705705999999999e-13,25.0,34,5,-1200.0,177594.97953
10.5,8.385455999999999e-14,25.0,34,5,-1200.0,177594.97953
11.0,1.1295936000000001e-13,25.0,34,5,-1200.0,177594.97953
11.5,1.1641946e-13,25.0,34,5,-1200.0,177594.97953
12.0,1.0257936e-13,25.0,34,5,-1200.0,177594.97953
12.5,1.5407266000000002e-13,25.0,34,5,-1200.0,177594.97953
13.0,1.2354296000000002e-13,25.0,34,5,-1200.0,177594.97953
13.5,1.3066656e-13,25.0,34,5,-1200.0,177594.97953
14.0,1.4125016e-13,25.0,34,5,-1200.0,177594.97953
14.5,1.0054406000000001e-13,25.0,34,5,-1200.0,177594.97953
15.0,2.0780456000000002e-13,25.0,34,5,-1200.0,177594.97953
15.5,1.7462915999999998e-13,25.0,34,5,-1200.0,177594.97953
16.0,1.9355756000000002e-13,25.0,34,5,-1200.0,177594.97953
16.5,1.9599986000000002e-13,25.0,34,5,-1200.0,177594.97953
17.0,2.4159066e-13,25.0,34,5,-1200.0,177594.97953
17.5,1.9661046e-13,25.0,34,5,-1200.0,177594.97953
18.0,2.7008496e-13,25.0,34,5,-1200.0,177594.97953
18.5,2.3690946e-13,25.0,34,5,-1200.0,177594.97953
19.0,1.7788566e-13,25.0,34,5,-1200.0,177594.97953
19.5,2.8087206e-13,25.0,34,5,-1200.0,177594.97953
20.0,2.9898636e-13,25.0,34,5,-1200.0,177594.97953
20.5,3.2605586e-13,25.0,34,5,-1200.0,177594.97953
21.0,3.2259586e-13,25.0,34,5,-1200.0,177594.97953
21.5,2.9247326e-13,25.0,34,5,-1200.0,177594.97953
22.0,3.1974636e-13,25.0,34,5,-1200.0,177594.97953
22.5,3.6289486e-13,25.0,34,5,-1200.0,177594.97953
23.0,3.4640896e-13,25.0,34,5,-1200.0,177594.97953
23.5,3.9037136e-13,25.0,34,5,-1200.0,177594.97953
24.0,4.1133506e-13,25.0,34,5,-1200.0,177594.97953
24.5,3.9362806000000003e-13,25.0,34,5,-1200.0,177594.97953
25.0,4.3290936000000003e-13,25.0,34,5,-1200.0,177594.97953
25.5,4.6995196e-13,25.0,34,5,-1200.0,177594.97953
26.0,4.8949096e-13,25.0,34,5,-1200.0,177594.97953
26.5,5.218521600000001e-13,25.0,34,5,-1200.0,177594.97953
27.0,5.0312746e-13,25.0,34,5,-1200.0,177594.97953
27.5,5.8657496e-13,25.0,34,5,-1200.0,177594.97953
28.0,5.7599156e-13,25.0,34,5,-1200.0,177594.97953
28.5,6.1486566e-13,25.0,34,5,-1200.0,177594.97953
29.0,6.1384826e-13,25.0,34,5,-1200.0,177594.97953
29.5,6.6432366e-13,25.0,34,5,-1200.0,177594.97953
