Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,34,2,-2400.0,176392.84407
0.5,-1.628210000000002e-15,25.0,34,2,-2400.0,176392.84407
1.0,1.0787119999999998e-14,25.0,34,2,-2400.0,176392.84407
1.5,3.1343709999999997e-14,25.0,34,2,-2400.0,176392.84407
2.0,8.466868e-14,25.0,34,2,-2400.0,176392.84407
2.5,3.6024899999999996e-14,25.0,34,2,-2400.0,176392.84407
3.0,4.986495999999999e-14,25.0,34,2,-2400.0,176392.84407
3.5,7.856277999999999e-14,25.0,34,2,-2400.0,176392.84407
4.0,6.574038e-14,25.0,34,2,-2400.0,176392.84407
4.5,3.8467279999999997e-14,25.0,34,2,-2400.0,176392.84407
5.0,7.469568000000001e-14,25.0,34,2,-2400.0,176392.84407
5.5,6.166977999999999e-14,25.0,34,2,-2400.0,176392.84407
6.0,6.655447999999999e-14,25.0,34,2,-2400.0,176392.84407
6.5,8.812878e-14,25.0,34,2,-2400.0,176392.84407
7.0,1.1275587999999999e-13,25.0,34,2,-2400.0,176392.84407
7.5,1.0176518e-13,25.0,34,2,-2400.0,176392.84407
8.0,7.998748000000001e-14,25.0,34,2,-2400.0,176392.84407
8.5,6.187328e-14,25.0,34,2,-2400.0,176392.84407
9.0,1.1804768e-13,25.0,34,2,-2400.0,176392.84407
9.5,5.861677999999999e-14,25.0,34,2,-2400.0,176392.84407
10.0,1.4552428e-13,25.0,34,2,-2400.0,176392.84407
10.5,1.1641938e-13,25.0,34,2,-2400.0,176392.84407
11.0,1.3107368e-13,25.0,34,2,-2400.0,176392.84407
11.5,9.769467999999999e-14,25.0,34,2,-2400.0,176392.84407
12.0,1.9213288e-13,25.0,34,2,-2400.0,176392.84407
12.5,1.2741008e-13,25.0,34,2,-2400.0,176392.84407
13.0,1.8684098e-13,25.0,34,2,-2400.0,176392.84407
13.5,1.6119618000000002e-13,25.0,34,2,-2400.0,176392.84407
14.0,2.0027398000000003e-13,25.0,34,2,-2400.0,176392.84407
