Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,19,6,-21599.6987,93597.37023
0.5,9.322504999999999e-14,25.0,19,6,-21599.6987,93597.37023
1.0,9.790622999999999e-14,25.0,19,6,-21599.6987,93597.37023
1.5,1.0645454e-13,25.0,19,6,-21599.6987,93597.37023
2.0,1.5977948999999998e-13,25.0,19,6,-21599.6987,93597.37023
2.5,1.7280549e-13,25.0,19,6,-21599.6987,93597.37023
3.0,1.4308999000000001e-13,25.0,19,6,-21599.6987,93597.37023
3.5,1.5265589e-13,25.0,19,6,-21599.6987,93597.37023
4.0,1.6629248999999998e-13,25.0,19,6,-21599.6987,93597.37023
4.5,1.6629248999999998e-13,25.0,19,6,-21599.6987,93597.37023
5.0,1.9458329000000002e-13,25.0,19,6,-21599.6987,93597.37023
5.5,1.7545139e-13,25.0,19,6,-21599.6987,93597.37023
6.0,1.6222189e-13,25.0,19,6,-21599.6987,93597.37023
6.5,2.4119159e-13,25.0,19,6,-21599.6987,93597.37023
7.0,2.3345759e-13,25.0,19,6,-21599.6987,93597.37023
7.5,1.9356559e-13,25.0,19,6,-21599.6987,93597.37023
8.0,2.0292799e-13,25.0,19,6,-21599.6987,93597.37023
8.5,1.9926438999999998e-13,25.0,19,6,-21599.6987,93597.37023
9.0,2.1188339e-13,25.0,19,6,-21599.6987,93597.37023
9.5,2.4587299e-13,25.0,19,6,-21599.6987,93597.37023
10.0,2.2694458999999998e-13,25.0,19,6,-21599.6987,93597.37023
10.5,2.3691759e-13,25.0,19,6,-21599.6987,93597.37023
11.0,2.3691759e-13,25.0,19,6,-21599.6987,93597.37023
11.5,2.4566949e-13,25.0,19,6,-21599.6987,93597.37023
12.0,2.6235889e-13,25.0,19,6,-21599.6987,93597.37023
12.5,2.9756959e-13,25.0,19,6,-21599.6987,93597.37023
13.0,3.0184389e-13,25.0,19,6,-21599.6987,93597.37023
13.5,2.4628009e-13,25.0,19,6,-21599.6987,93597.37023
14.0,2.9553439e-13,25.0,19,6,-21599.6987,93597.37023
14.5,2.9064968999999997e-13,25.0,19,6,-21599.6987,93597.37023
15.0,3.2565699e-13,25.0,19,6,-21599.6987,93597.37023
15.5,3.5394768999999997e-13,25.0,19,6,-21599.6987,93597.37023
16.0,3.1242739e-13,25.0,19,6,-21599.6987,93597.37023
16.5,3.5211589e-13,25.0,19,6,-21599.6987,93597.37023
17.0,3.8447728999999996e-13,25.0,19,6,-21599.6987,93597.37023
17.5,4.0279498999999997e-13,25.0,19,6,-21599.6987,93597.37023
18.0,3.9831739e-13,25.0,19,6,-21599.6987,93597.37023
18.5,3.8753019e-13,25.0,19,6,-21599.6987,93597.37023
19.0,4.3189988999999996e-13,25.0,19,6,-21599.6987,93597.37023
19.5,4.6263299e-13,25.0,19,6,-21599.6987,93597.37023
20.0,4.8156149e-13,25.0,19,6,-21599.6987,93597.37023
20.5,4.3637749e-13,25.0,19,6,-21599.6987,93597.37023
21.0,5.0130379e-13,25.0,19,6,-21599.6987,93597.37023
21.5,4.9967569e-13,25.0,19,6,-21599.6987,93597.37023
22.0,5.4811589e-13,25.0,19,6,-21599.6987,93597.37023
22.5,5.5157579e-13,25.0,19,6,-21599.6987,93597.37023
23.0,5.8943229e-13,25.0,19,6,-21599.6987,93597.37023
23.5,6.1650199e-13,25.0,19,6,-21599.6987,93597.37023
24.0,6.2159029e-13,25.0,19,6,-21599.6987,93597.37023
24.5,6.4947429e-13,25.0,19,6,-21599.6987,93597.37023
25.0,6.9201209e-13,25.0,19,6,-21599.6987,93597.37023
25.5,7.1317879e-13,25.0,19,6,-21599.6987,93597.37023
26.0,7.516464899999999e-13,25.0,19,6,-21599.6987,93597.37023
26.5,7.8522859e-13,25.0,19,6,-21599.6987,93597.37023
27.0,8.0090079e-13,25.0,19,6,-21599.6987,93597.37023
27.5,8.424209899999999e-13,25.0,19,6,-21599.6987,93597.37023
28.0,9.0938259e-13,25.0,19,6,-21599.6987,93597.37023
28.5,9.4377929e-13,25.0,19,6,-21599.6987,93597.37023
29.0,9.6983079e-13,25.0,19,6,-21599.6987,93597.37023
29.5,1.0514473900000002e-12,25.0,19,6,-21599.6987,93597.37023
30.0,1.14608839e-12,25.0,19,6,-21599.6987,93597.37023
30.5,1.19106839e-12,25.0,19,6,-21599.6987,93597.37023
31.0,1.26250839e-12,25.0,19,6,-21599.6987,93597.37023
