Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,19,2,-21599.6987,92395.23477
0.5,8.141215e-15,25.0,19,2,-21599.6987,92395.23477
1.0,3.6228444999999997e-14,25.0,19,2,-21599.6987,92395.23477
1.5,8.3243985e-14,25.0,19,2,-21599.6987,92395.23477
2.0,9.9322835e-14,25.0,19,2,-21599.6987,92395.23477
2.5,6.2280355e-14,25.0,19,2,-21599.6987,92395.23477
3.0,8.2836915e-14,25.0,19,2,-21599.6987,92395.23477
3.5,1.15401835e-13,25.0,19,2,-21599.6987,92395.23477
4.0,1.23339535e-13,25.0,19,2,-21599.6987,92395.23477
4.5,1.33923135e-13,25.0,19,2,-21599.6987,92395.23477
5.0,1.22525335e-13,25.0,19,2,-21599.6987,92395.23477
5.5,9.1792255e-14,25.0,19,2,-21599.6987,92395.23477
6.0,1.4267483499999998e-13,25.0,19,2,-21599.6987,92395.23477
6.5,1.3290543499999998e-13,25.0,19,2,-21599.6987,92395.23477
7.0,1.90504635e-13,25.0,19,2,-21599.6987,92395.23477
7.5,1.96813935e-13,25.0,19,2,-21599.6987,92395.23477
8.0,1.69744535e-13,25.0,19,2,-21599.6987,92395.23477
8.5,1.6730213499999998e-13,25.0,19,2,-21599.6987,92395.23477
9.0,1.53869135e-13,25.0,19,2,-21599.6987,92395.23477
9.5,1.6913393499999999e-13,25.0,19,2,-21599.6987,92395.23477
10.0,1.84398635e-13,25.0,19,2,-21599.6987,92395.23477
10.5,1.82159835e-13,25.0,19,2,-21599.6987,92395.23477
11.0,1.8378813499999998e-13,25.0,19,2,-21599.6987,92395.23477
11.5,2.13707035e-13,25.0,19,2,-21599.6987,92395.23477
12.0,1.89079835e-13,25.0,19,2,-21599.6987,92395.23477
12.5,2.25511935e-13,25.0,19,2,-21599.6987,92395.23477
13.0,2.2347653499999997e-13,25.0,19,2,-21599.6987,92395.23477
13.5,2.2876833499999997e-13,25.0,19,2,-21599.6987,92395.23477
14.0,2.55837735e-13,25.0,19,2,-21599.6987,92395.23477
14.5,2.67235635e-13,25.0,19,2,-21599.6987,92395.23477
15.0,2.3935193499999997e-13,25.0,19,2,-21599.6987,92395.23477
15.5,2.46271935e-13,25.0,19,2,-21599.6987,92395.23477
16.0,2.7191663499999997e-13,25.0,19,2,-21599.6987,92395.23477
16.5,2.71509735e-13,25.0,19,2,-21599.6987,92395.23477
17.0,2.77005035e-13,25.0,19,2,-21599.6987,92395.23477
17.5,3.19339335e-13,25.0,19,2,-21599.6987,92395.23477
18.0,3.4498433499999997e-13,25.0,19,2,-21599.6987,92395.23477
18.5,3.24834735e-13,25.0,19,2,-21599.6987,92395.23477
19.0,3.43356035e-13,25.0,19,2,-21599.6987,92395.23477
19.5,3.42541835e-13,25.0,19,2,-21599.6987,92395.23477
20.0,3.86504435e-13,25.0,19,2,-21599.6987,92395.23477
20.5,4.39015235e-13,25.0,19,2,-21599.6987,92395.23477
21.0,4.21104735e-13,25.0,19,2,-21599.6987,92395.23477
21.5,4.21918735e-13,25.0,19,2,-21599.6987,92395.23477
22.0,4.53262335e-13,25.0,19,2,-21599.6987,92395.23477
22.5,4.996673350000001e-13,25.0,19,2,-21599.6987,92395.23477
23.0,5.035342350000001e-13,25.0,19,2,-21599.6987,92395.23477
23.5,5.122864350000001e-13,25.0,19,2,-21599.6987,92395.23477
24.0,5.236839350000001e-13,25.0,19,2,-21599.6987,92395.23477
24.5,5.32639435e-13,25.0,19,2,-21599.6987,92395.23477
25.0,5.56045135e-13,25.0,19,2,-21599.6987,92395.23477
25.5,5.698854350000001e-13,25.0,19,2,-21599.6987,92395.23477
26.0,6.02653835e-13,25.0,19,2,-21599.6987,92395.23477
26.5,7.23754535e-13,25.0,19,2,-21599.6987,92395.23477
27.0,7.16834335e-13,25.0,19,2,-21599.6987,92395.23477
27.5,7.088967350000001e-13,25.0,19,2,-21599.6987,92395.23477
28.0,7.783006350000001e-13,25.0,19,2,-21599.6987,92395.23477
28.5,8.302013350000001e-13,25.0,19,2,-21599.6987,92395.23477
29.0,8.635802350000001e-13,25.0,19,2,-21599.6987,92395.23477
29.5,9.06525135e-13,25.0,19,2,-21599.6987,92395.23477
30.0,9.74707735e-13,25.0,19,2,-21599.6987,92395.23477
30.5,1.023554735e-12,25.0,19,2,-21599.6987,92395.23477
31.0,1.118603735e-12,25.0,19,2,-21599.6987,92395.23477
31.5,1.122267735e-12,25.0,19,2,-21599.6987,92395.23477
32.0,1.219554735e-12,25.0,19,2,-21599.6987,92395.23477
32.5,1.276746735e-12,25.0,19,2,-21599.6987,92395.23477
33.0,1.373424735e-12,25.0,19,2,-21599.6987,92395.23477
33.5,1.471932735e-12,25.0,19,2,-21599.6987,92395.23477
34.0,1.6032107349999999e-12,25.0,19,2,-21599.6987,92395.23477
34.5,1.718612735e-12,25.0,19,2,-21599.6987,92395.23477
35.0,1.7692917349999999e-12,25.0,19,2,-21599.6987,92395.23477
35.5,1.909726735e-12,25.0,19,2,-21599.6987,92395.23477
36.0,2.094532735e-12,25.0,19,2,-21599.6987,92395.23477
36.5,2.2809657349999998e-12,25.0,19,2,-21599.6987,92395.23477
37.0,2.498947735e-12,25.0,19,2,-21599.6987,92395.23477
37.5,2.7043097349999997e-12,25.0,19,2,-21599.6987,92395.23477
38.0,3.065779735e-12,25.0,19,2,-21599.6987,92395.23477
38.5,3.309406735e-12,25.0,19,2,-21599.6987,92395.23477
39.0,3.6708767350000004e-12,25.0,19,2,-21599.6987,92395.23477
39.5,4.104598735000001e-12,25.0,19,2,-21599.6987,92395.23477
40.0,4.641513735000001e-12,25.0,19,2,-21599.6987,92395.23477
40.5,5.281210735e-12,25.0,19,2,-21599.6987,92395.23477
41.0,6.072740735000001e-12,25.0,19,2,-21599.6987,92395.23477
41.5,7.1203127350000004e-12,25.0,19,2,-21599.6987,92395.23477
42.0,8.626232735e-12,25.0,19,2,-21599.6987,92395.23477
42.5,1.0741731735e-11,25.0,19,2,-21599.6987,92395.23477
43.0,1.3937971735e-11,25.0,19,2,-21599.6987,92395.23477
43.5,1.9632971735e-11,25.0,19,2,-21599.6987,92395.23477
44.0,3.3020171735e-11,25.0,19,2,-21599.6987,92395.23477
44.5,8.5806031735e-11,25.0,19,2,-21599.6987,92395.23477
45.0,8.85380411735e-10,25.0,19,2,-21599.6987,92395.23477
45.5,2.08103594911735e-07,25.0,19,2,-21599.6987,92395.23477
46.0,4.159610994911735e-06,25.0,19,2,-21599.6987,92395.23477
46.5,2.1022079994911733e-05,25.0,19,2,-21599.6987,92395.23477
47.0,5.4848359994911736e-05,25.0,19,2,-21599.6987,92395.23477
47.5,8.856011999491173e-05,25.0,19,2,-21599.6987,92395.23477
48.0,0.00011627139999491173,25.0,19,2,-21599.6987,92395.23477
48.5,0.00014390919999491173,25.0,19,2,-21599.6987,92395.23477
49.0,0.00017217709999491174,25.0,19,2,-21599.6987,92395.23477
49.5,0.00020038679999491172,25.0,19,2,-21599.6987,92395.23477
50.0,0.00022692029999491173,25.0,19,2,-21599.6987,92395.23477
