Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,19,7,-22799.6987,93597.37023
0.5,-9.484734000000001e-14,25.0,19,7,-22799.6987,93597.37023
1.0,-2.7680130000000004e-14,25.0,19,7,-22799.6987,93597.37023
1.5,6.7165599999999965e-15,25.0,19,7,-22799.6987,93597.37023
2.0,5.902393000000001e-14,25.0,19,7,-22799.6987,93597.37023
2.5,-2.442363e-14,25.0,19,7,-22799.6987,93597.37023
3.0,1.8317999999999948e-15,25.0,19,7,-22799.6987,93597.37023
3.5,5.983793e-14,25.0,19,7,-22799.6987,93597.37023
4.0,2.8697829999999993e-14,25.0,19,7,-22799.6987,93597.37023
4.5,5.291793000000001e-14,25.0,19,7,-22799.6987,93597.37023
5.0,1.1601249999999998e-14,25.0,19,7,-22799.6987,93597.37023
5.5,5.5156830000000004e-14,25.0,19,7,-22799.6987,93597.37023
6.0,5.820973000000001e-14,25.0,19,7,-22799.6987,93597.37023
6.5,7.062512999999999e-14,25.0,19,7,-22799.6987,93597.37023
7.0,8.100523e-14,25.0,19,7,-22799.6987,93597.37023
7.5,5.882032999999999e-14,25.0,19,7,-22799.6987,93597.37023
8.0,1.0481822999999999e-13,25.0,19,7,-22799.6987,93597.37023
8.5,8.283693e-14,25.0,19,7,-22799.6987,93597.37023
9.0,6.431573000000001e-14,25.0,19,7,-22799.6987,93597.37023
9.5,1.2089713000000002e-13,25.0,19,7,-22799.6987,93597.37023
10.0,9.728763e-14,25.0,19,7,-22799.6987,93597.37023
10.5,1.0278293e-13,25.0,19,7,-22799.6987,93597.37023
11.0,1.0217232999999999e-13,25.0,19,7,-22799.6987,93597.37023
11.5,1.3799373000000002e-13,25.0,19,7,-22799.6987,93597.37023
12.0,1.0522523e-13,25.0,19,7,-22799.6987,93597.37023
12.5,1.5407263e-13,25.0,19,7,-22799.6987,93597.37023
13.0,9.545583e-14,25.0,19,7,-22799.6987,93597.37023
13.5,1.5977153e-13,25.0,19,7,-22799.6987,93597.37023
14.0,1.4491373e-13,25.0,19,7,-22799.6987,93597.37023
14.5,2.2205172999999998e-13,25.0,19,7,-22799.6987,93597.37023
15.0,1.9416813e-13,25.0,19,7,-22799.6987,93597.37023
15.5,1.8724803e-13,25.0,19,7,-22799.6987,93597.37023
16.0,1.9416813e-13,25.0,19,7,-22799.6987,93597.37023
16.5,1.8602693e-13,25.0,19,7,-22799.6987,93597.37023
17.0,1.9315042999999998e-13,25.0,19,7,-22799.6987,93597.37023
17.5,2.2775062999999996e-13,25.0,19,7,-22799.6987,93597.37023
18.0,2.7883672999999997e-13,25.0,19,7,-22799.6987,93597.37023
18.5,2.5583783e-13,25.0,19,7,-22799.6987,93597.37023
19.0,2.3752013e-13,25.0,19,7,-22799.6987,93597.37023
19.5,2.4179423e-13,25.0,19,7,-22799.6987,93597.37023
20.0,2.6743922999999997e-13,25.0,19,7,-22799.6987,93597.37023
20.5,2.8901343e-13,25.0,19,7,-22799.6987,93597.37023
21.0,3.4396653e-13,25.0,19,7,-22799.6987,93597.37023
21.5,3.6594782999999997e-13,25.0,19,7,-22799.6987,93597.37023
