Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,16,3,-22799.6987,83995.47384
0.5,-1.2842777e-13,25.0,16,3,-22799.6987,83995.47384
1.0,-1.3087013e-13,25.0,16,3,-22799.6987,83995.47384
1.5,-1.105171e-13,25.0,16,3,-22799.6987,83995.47384
2.0,-7.59169e-14,25.0,16,3,-22799.6987,83995.47384
2.5,-5.59709e-14,25.0,16,3,-22799.6987,83995.47384
3.0,-1.066501e-13,25.0,16,3,-22799.6987,83995.47384
3.5,-4.9458000000000005e-14,25.0,16,3,-22799.6987,83995.47384
4.0,-3.7449699999999985e-14,25.0,16,3,-22799.6987,83995.47384
4.5,-4.5183899999999995e-14,25.0,16,3,-22799.6987,83995.47384
5.0,-6.45192e-14,25.0,16,3,-22799.6987,83995.47384
5.5,-6.574040000000001e-14,25.0,16,3,-22799.6987,83995.47384
6.0,-1.0990699999999987e-14,25.0,16,3,-22799.6987,83995.47384
6.5,-6.248390000000001e-14,25.0,16,3,-22799.6987,83995.47384
7.0,-2.625550000000001e-14,25.0,16,3,-22799.6987,83995.47384
7.5,-6.920099999999992e-15,25.0,16,3,-22799.6987,83995.47384
8.0,-1.9742500000000004e-14,25.0,16,3,-22799.6987,83995.47384
8.5,-4.070619999999999e-14,25.0,16,3,-22799.6987,83995.47384
9.0,-5.2510899999999985e-14,25.0,16,3,-22799.6987,83995.47384
9.5,-3.093679999999999e-14,25.0,16,3,-22799.6987,83995.47384
10.0,7.123600000000007e-15,25.0,16,3,-22799.6987,83995.47384
10.5,-1.6486000000000002e-14,25.0,16,3,-22799.6987,83995.47384
11.0,4.681189999999999e-14,25.0,16,3,-22799.6987,83995.47384
11.5,3.114009999999999e-14,25.0,16,3,-22799.6987,83995.47384
12.0,3.2361199999999986e-14,25.0,16,3,-22799.6987,83995.47384
12.5,2.747659999999998e-14,25.0,16,3,-22799.6987,83995.47384
13.0,8.812860000000002e-14,25.0,16,3,-22799.6987,83995.47384
13.5,5.0068500000000025e-14,25.0,16,3,-22799.6987,83995.47384
14.0,7.97839e-14,25.0,16,3,-22799.6987,83995.47384
14.5,8.89428e-14,25.0,16,3,-22799.6987,83995.47384
15.0,9.932259999999999e-14,25.0,16,3,-22799.6987,83995.47384
15.5,6.146599999999998e-14,25.0,16,3,-22799.6987,83995.47384
16.0,7.02179e-14,25.0,16,3,-22799.6987,83995.47384
16.5,1.5631129999999999e-13,25.0,16,3,-22799.6987,83995.47384
17.0,1.0624269999999998e-13,25.0,16,3,-22799.6987,83995.47384
17.5,1.17437e-13,25.0,16,3,-22799.6987,83995.47384
18.0,1.5163010000000001e-13,25.0,16,3,-22799.6987,83995.47384
18.5,1.510196e-13,25.0,16,3,-22799.6987,83995.47384
19.0,1.2415360000000001e-13,25.0,16,3,-22799.6987,83995.47384
19.5,1.91522e-13,25.0,16,3,-22799.6987,83995.47384
20.0,1.4450649999999998e-13,25.0,16,3,-22799.6987,83995.47384
20.5,2.299893e-13,25.0,16,3,-22799.6987,83995.47384
21.0,1.917256e-13,25.0,16,3,-22799.6987,83995.47384
21.5,2.4159049999999997e-13,25.0,16,3,-22799.6987,83995.47384
22.0,2.5258129999999996e-13,25.0,16,3,-22799.6987,83995.47384
22.5,2.8229669999999993e-13,25.0,16,3,-22799.6987,83995.47384
23.0,2.8596019999999994e-13,25.0,16,3,-22799.6987,83995.47384
23.5,2.672353e-13,25.0,16,3,-22799.6987,83995.47384
24.0,2.9857919999999997e-13,25.0,16,3,-22799.6987,83995.47384
24.5,3.8385840000000003e-13,25.0,16,3,-22799.6987,83995.47384
25.0,4.033972e-13,25.0,16,3,-22799.6987,83995.47384
25.5,4.3962569999999996e-13,25.0,16,3,-22799.6987,83995.47384
26.0,4.198833e-13,25.0,16,3,-22799.6987,83995.47384
26.5,5.053663e-13,25.0,16,3,-22799.6987,83995.47384
27.0,4.7158e-13,25.0,16,3,-22799.6987,83995.47384
27.5,5.338605e-13,25.0,16,3,-22799.6987,83995.47384
28.0,5.654075e-13,25.0,16,3,-22799.6987,83995.47384
28.5,6.050959e-13,25.0,16,3,-22799.6987,83995.47384
29.0,6.812161e-13,25.0,16,3,-22799.6987,83995.47384
29.5,7.147992999999999e-13,25.0,16,3,-22799.6987,83995.47384
30.0,7.921402e-13,25.0,16,3,-22799.6987,83995.47384
30.5,7.636457e-13,25.0,16,3,-22799.6987,83995.47384
31.0,8.507571999999999e-13,25.0,16,3,-22799.6987,83995.47384
31.5,8.393591999999999e-13,25.0,16,3,-22799.6987,83995.47384
32.0,9.979102e-13,25.0,16,3,-22799.6987,83995.47384
32.5,1.0976402e-12,25.0,16,3,-22799.6987,83995.47384
33.0,1.1102582e-12,25.0,16,3,-22799.6987,83995.47384
33.5,1.2500842e-12,25.0,16,3,-22799.6987,83995.47384
34.0,1.2848872e-12,25.0,16,3,-22799.6987,83995.47384
34.5,1.4322432e-12,25.0,16,3,-22799.6987,83995.47384
35.0,1.5077542e-12,25.0,16,3,-22799.6987,83995.47384
35.5,1.6836042e-12,25.0,16,3,-22799.6987,83995.47384
36.0,1.8423572000000002e-12,25.0,16,3,-22799.6987,83995.47384
36.5,1.9709892000000002e-12,25.0,16,3,-22799.6987,83995.47384
37.0,2.1846962e-12,25.0,16,3,-22799.6987,83995.47384
37.5,2.3517942e-12,25.0,16,3,-22799.6987,83995.47384
38.0,2.6463022000000002e-12,25.0,16,3,-22799.6987,83995.47384
38.5,2.8541062e-12,25.0,16,3,-22799.6987,83995.47384
39.0,3.1722252e-12,25.0,16,3,-22799.6987,83995.47384
39.5,3.5029612000000005e-12,25.0,16,3,-22799.6987,83995.47384
40.0,3.9674192e-12,25.0,16,3,-22799.6987,83995.47384
40.5,4.4768562e-12,25.0,16,3,-22799.6987,83995.47384
41.0,5.1100392e-12,25.0,16,3,-22799.6987,83995.47384
41.5,5.9632382e-12,25.0,16,3,-22799.6987,83995.47384
42.0,6.9179982e-12,25.0,16,3,-22799.6987,83995.47384
42.5,8.4581142e-12,25.0,16,3,-22799.6987,83995.47384
43.0,1.05176412e-11,25.0,16,3,-22799.6987,83995.47384
43.5,1.37218212e-11,25.0,16,3,-22799.6987,83995.47384
44.0,1.93492312e-11,25.0,16,3,-22799.6987,83995.47384
44.5,3.22259912e-11,25.0,16,3,-22799.6987,83995.47384
45.0,9.049816120000001e-11,25.0,16,3,-22799.6987,83995.47384
45.5,1.2100924612e-09,25.0,16,3,-22799.6987,83995.47384
46.0,4.340624844612e-07,25.0,16,3,-22799.6987,83995.47384
46.5,5.3078777844612005e-06,25.0,16,3,-22799.6987,83995.47384
47.0,2.0908199784461202e-05,25.0,16,3,-22799.6987,83995.47384
47.5,5.29144497844612e-05,25.0,16,3,-22799.6987,83995.47384
48.0,8.660135978446121e-05,25.0,16,3,-22799.6987,83995.47384
48.5,0.00011462029978446121,25.0,16,3,-22799.6987,83995.47384
49.0,0.0001418962997844612,25.0,16,3,-22799.6987,83995.47384
49.5,0.0001692343997844612,25.0,16,3,-22799.6987,83995.47384
50.0,0.0001973443997844612,25.0,16,3,-22799.6987,83995.47384
