Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,4,4,38399.3974,34799.04372
0.5,8.751814e-14,25.0,4,4,38399.3974,34799.04372
1.0,1.1560544e-13,25.0,4,4,38399.3974,34799.04372
1.5,9.973004000000001e-14,25.0,4,4,38399.3974,34799.04372
2.0,1.4715264000000001e-13,25.0,4,4,38399.3974,34799.04372
2.5,1.3107374e-13,25.0,4,4,38399.3974,34799.04372
3.0,1.7931033999999998e-13,25.0,4,4,38399.3974,34799.04372
3.5,1.2761374e-13,25.0,4,4,38399.3974,34799.04372
4.0,1.6160334e-13,25.0,4,4,38399.3974,34799.04372
4.5,1.9192934000000001e-13,25.0,4,4,38399.3974,34799.04372
5.0,1.4226794e-13,25.0,4,4,38399.3974,34799.04372
5.5,1.7747884000000002e-13,25.0,4,4,38399.3974,34799.04372
6.0,1.7300093999999998e-13,25.0,4,4,38399.3974,34799.04372
6.5,1.8745174e-13,25.0,4,4,38399.3974,34799.04372
7.0,1.8317754e-13,25.0,4,4,38399.3974,34799.04372
7.5,2.0373414000000002e-13,25.0,4,4,38399.3974,34799.04372
8.0,2.3650264e-13,25.0,4,4,38399.3974,34799.04372
8.5,2.3548494e-13,25.0,4,4,38399.3974,34799.04372
9.0,2.4769684e-13,25.0,4,4,38399.3974,34799.04372
9.5,2.4362614e-13,25.0,4,4,38399.3974,34799.04372
10.0,2.5380264e-13,25.0,4,4,38399.3974,34799.04372
10.5,2.4098024e-13,25.0,4,4,38399.3974,34799.04372
11.0,2.4199794e-13,25.0,4,4,38399.3974,34799.04372
11.5,2.3243194e-13,25.0,4,4,38399.3974,34799.04372
12.0,3.0102184e-13,25.0,4,4,38399.3974,34799.04372
12.5,2.5074964e-13,25.0,4,4,38399.3974,34799.04372
13.0,2.9430534e-13,25.0,4,4,38399.3974,34799.04372
13.5,3.1140184e-13,25.0,4,4,38399.3974,34799.04372
14.0,3.0529594e-13,25.0,4,4,38399.3974,34799.04372
14.5,2.6845694e-13,25.0,4,4,38399.3974,34799.04372
15.0,3.0468524e-13,25.0,4,4,38399.3974,34799.04372
15.5,3.3419724e-13,25.0,4,4,38399.3974,34799.04372
