Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,7,5,27599.54805,43198.80465
0.5,-6.61475e-14,25.0,7,5,27599.54805,43198.80465
1.0,-6.02451e-14,25.0,7,5,27599.54805,43198.80465
1.5,-4.538740000000001e-14,25.0,7,5,27599.54805,43198.80465
2.0,-6.20769e-14,25.0,7,5,27599.54805,43198.80465
2.5,2.157419999999998e-14,25.0,7,5,27599.54805,43198.80465
3.0,-2.2388400000000004e-14,25.0,7,5,27599.54805,43198.80465
3.5,-8.54840000000001e-15,25.0,7,5,27599.54805,43198.80465
4.0,-5.3121599999999994e-14,25.0,7,5,27599.54805,43198.80465
4.5,-1.8114299999999994e-14,25.0,7,5,27599.54805,43198.80465
5.0,-1.3433200000000004e-14,25.0,7,5,27599.54805,43198.80465
5.5,5.841319999999998e-14,25.0,7,5,27599.54805,43198.80465
6.0,-1.0000000000723942e-19,25.0,7,5,27599.54805,43198.80465
6.5,2.503409999999999e-14,25.0,7,5,27599.54805,43198.80465
7.0,2.3405900000000004e-14,25.0,7,5,27599.54805,43198.80465
7.5,2.0963499999999994e-14,25.0,7,5,27599.54805,43198.80465
8.0,1.384000000000002e-14,25.0,7,5,27599.54805,43198.80465
8.5,8.385440000000001e-14,25.0,7,5,27599.54805,43198.80465
9.0,8.4058e-14,25.0,7,5,27599.54805,43198.80465
9.5,5.576729999999998e-14,25.0,7,5,27599.54805,43198.80465
10.0,1.1499469999999998e-13,25.0,7,5,27599.54805,43198.80465
10.5,5.597080000000002e-14,25.0,7,5,27599.54805,43198.80465
11.0,5.2917699999999976e-14,25.0,7,5,27599.54805,43198.80465
11.5,4.0706100000000006e-14,25.0,7,5,27599.54805,43198.80465
12.0,4.6608399999999975e-14,25.0,7,5,27599.54805,43198.80465
12.5,6.248389999999998e-14,25.0,7,5,27599.54805,43198.80465
13.0,1.0766760000000001e-13,25.0,7,5,27599.54805,43198.80465
13.5,7.530619999999999e-14,25.0,7,5,27599.54805,43198.80465
14.0,1.0339340000000002e-13,25.0,7,5,27599.54805,43198.80465
14.5,6.83862e-14,25.0,7,5,27599.54805,43198.80465
15.0,6.228029999999998e-14,25.0,7,5,27599.54805,43198.80465
15.5,1.078711e-13,25.0,7,5,27599.54805,43198.80465
16.0,9.932289999999998e-14,25.0,7,5,27599.54805,43198.80465
16.5,1.4837379999999998e-13,25.0,7,5,27599.54805,43198.80465
17.0,1.56922e-13,25.0,7,5,27599.54805,43198.80465
17.5,1.320913e-13,25.0,7,5,27599.54805,43198.80465
18.0,1.7869970000000001e-13,25.0,7,5,27599.54805,43198.80465
18.5,1.567184e-13,25.0,7,5,27599.54805,43198.80465
19.0,1.856197e-13,25.0,7,5,27599.54805,43198.80465
19.5,1.988493e-13,25.0,7,5,27599.54805,43198.80465
20.0,1.8623039999999998e-13,25.0,7,5,27599.54805,43198.80465
20.5,2.314142e-13,25.0,7,5,27599.54805,43198.80465
21.0,2.7904029999999996e-13,25.0,7,5,27599.54805,43198.80465
21.5,2.4199769999999996e-13,25.0,7,5,27599.54805,43198.80465
22.0,2.721204e-13,25.0,7,5,27599.54805,43198.80465
22.5,3.128265e-13,25.0,7,5,27599.54805,43198.80465
23.0,3.2239239999999997e-13,25.0,7,5,27599.54805,43198.80465
23.5,3.3053359999999996e-13,25.0,7,5,27599.54805,43198.80465
24.0,3.690008e-13,25.0,7,5,27599.54805,43198.80465
24.5,3.8345159999999996e-13,25.0,7,5,27599.54805,43198.80465
25.0,4.158129e-13,25.0,7,5,27599.54805,43198.80465
25.5,4.583506e-13,25.0,7,5,27599.54805,43198.80465
26.0,4.66085e-13,25.0,7,5,27599.54805,43198.80465
26.5,4.695449e-13,25.0,7,5,27599.54805,43198.80465
27.0,4.892871e-13,25.0,7,5,27599.54805,43198.80465
27.5,4.933581e-13,25.0,7,5,27599.54805,43198.80465
28.0,5.470901e-13,25.0,7,5,27599.54805,43198.80465
28.5,6.181225e-13,25.0,7,5,27599.54805,43198.80465
29.0,6.413249e-13,25.0,7,5,27599.54805,43198.80465
29.5,6.812168000000001e-13,25.0,7,5,27599.54805,43198.80465
30.0,7.209052e-13,25.0,7,5,27599.54805,43198.80465
30.5,8.196176e-13,25.0,7,5,27599.54805,43198.80465
31.0,8.505546e-13,25.0,7,5,27599.54805,43198.80465
31.5,9.071356000000001e-13,25.0,7,5,27599.54805,43198.80465
32.0,1.0015735999999998e-12,25.0,7,5,27599.54805,43198.80465
32.5,9.956716e-13,25.0,7,5,27599.54805,43198.80465
33.0,1.0601906e-12,25.0,7,5,27599.54805,43198.80465
33.5,1.1646015999999998e-12,25.0,7,5,27599.54805,43198.80465
34.0,1.2289175999999998e-12,25.0,7,5,27599.54805,43198.80465
34.5,1.3207096000000001e-12,25.0,7,5,27599.54805,43198.80465
35.0,1.4536156e-12,25.0,7,5,27599.54805,43198.80465
35.5,1.5397086000000001e-12,25.0,7,5,27599.54805,43198.80465
36.0,1.6681366000000003e-12,25.0,7,5,27599.54805,43198.80465
36.5,1.8323866e-12,25.0,7,5,27599.54805,43198.80465
37.0,2.0408016e-12,25.0,7,5,27599.54805,43198.80465
37.5,2.1696356e-12,25.0,7,5,27599.54805,43198.80465
38.0,2.3542396e-12,25.0,7,5,27599.54805,43198.80465
38.5,2.6147576000000003e-12,25.0,7,5,27599.54805,43198.80465
39.0,2.8982756e-12,25.0,7,5,27599.54805,43198.80465
39.5,3.1984826000000002e-12,25.0,7,5,27599.54805,43198.80465
40.0,3.6059516e-12,25.0,7,5,27599.54805,43198.80465
40.5,4.0848606e-12,25.0,7,5,27599.54805,43198.80465
41.0,4.6748936e-12,25.0,7,5,27599.54805,43198.80465
41.5,5.3251726e-12,25.0,7,5,27599.54805,43198.80465
42.0,6.2339376e-12,25.0,7,5,27599.54805,43198.80465
42.5,7.3637366e-12,25.0,7,5,27599.54805,43198.80465
43.0,9.1136916e-12,25.0,7,5,27599.54805,43198.80465
43.5,1.14840056e-11,25.0,7,5,27599.54805,43198.80465
44.0,1.56067156e-11,25.0,7,5,27599.54805,43198.80465
44.5,2.3565385599999998e-11,25.0,7,5,27599.54805,43198.80465
45.0,4.69011856e-11,25.0,7,5,27599.54805,43198.80465
45.5,2.146450256e-10,25.0,7,5,27599.54805,43198.80465
46.0,6.9890841256e-09,25.0,7,5,27599.54805,43198.80465
46.5,2.4223777651256e-06,25.0,7,5,27599.54805,43198.80465
47.0,1.32097997651256e-05,25.0,7,5,27599.54805,43198.80465
47.5,3.2080299765125596e-05,25.0,7,5,27599.54805,43198.80465
48.0,6.87155497651256e-05,25.0,7,5,27599.54805,43198.80465
48.5,9.88772997651256e-05,25.0,7,5,27599.54805,43198.80465
49.0,0.0001259212997651256,25.0,7,5,27599.54805,43198.80465
49.5,0.0001533116997651256,25.0,7,5,27599.54805,43198.80465
50.0,0.0001821672997651256,25.0,7,5,27599.54805,43198.80465
