Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,11,7,5999.84935,59998.32651
0.5,-9.443820000000001e-14,25.0,11,7,5999.84935,59998.32651
1.0,-6.716520000000001e-14,25.0,11,7,5999.84935,59998.32651
1.5,-8.12088e-14,25.0,11,7,5999.84935,59998.32651
2.0,-5.006860000000001e-14,25.0,11,7,5999.84935,59998.32651
2.5,-3.2972000000000003e-14,25.0,11,7,5999.84935,59998.32651
3.0,-2.19814e-14,25.0,11,7,5999.84935,59998.32651
3.5,-6.47228e-14,25.0,11,7,5999.84935,59998.32651
4.0,3.765300000000001e-14,25.0,11,7,5999.84935,59998.32651
4.5,2.03519999999999e-15,25.0,11,7,5999.84935,59998.32651
5.0,5.597070000000001e-14,25.0,11,7,5999.84935,59998.32651
5.5,7.61203e-14,25.0,11,7,5999.84935,59998.32651
6.0,5.698800000000005e-15,25.0,11,7,5999.84935,59998.32651
6.5,2.4830700000000006e-14,25.0,11,7,5999.84935,59998.32651
7.0,9.565800000000003e-15,25.0,11,7,5999.84935,59998.32651
7.5,6.146610000000001e-14,25.0,11,7,5999.84935,59998.32651
8.0,4.2537699999999973e-14,25.0,11,7,5999.84935,59998.32651
8.5,6.472259999999999e-14,25.0,11,7,5999.84935,59998.32651
9.0,-1.0176700000000001e-14,25.0,11,7,5999.84935,59998.32651
9.5,9.016380000000001e-14,25.0,11,7,5999.84935,59998.32651
10.0,2.381290000000001e-14,25.0,11,7,5999.84935,59998.32651
10.5,7.001439999999999e-14,25.0,11,7,5999.84935,59998.32651
11.0,9.240269999999998e-14,25.0,11,7,5999.84935,59998.32651
11.5,1.2008279999999998e-13,25.0,11,7,5999.84935,59998.32651
12.0,1.302594e-13,25.0,11,7,5999.84935,59998.32651
12.5,1.2557819999999998e-13,25.0,11,7,5999.84935,59998.32651
13.0,8.650040000000001e-14,25.0,11,7,5999.84935,59998.32651
13.5,1.1641929999999997e-13,25.0,11,7,5999.84935,59998.32651
14.0,2.1085729999999998e-13,25.0,11,7,5999.84935,59998.32651
14.5,1.3209109999999997e-13,25.0,11,7,5999.84935,59998.32651
15.0,1.642489e-13,25.0,11,7,5999.84935,59998.32651
15.5,1.54276e-13,25.0,11,7,5999.84935,59998.32651
16.0,9.423440000000001e-14,25.0,11,7,5999.84935,59998.32651
16.5,1.81549e-13,25.0,11,7,5999.84935,59998.32651
17.0,1.907079e-13,25.0,11,7,5999.84935,59998.32651
17.5,1.71169e-13,25.0,11,7,5999.84935,59998.32651
18.0,1.947785e-13,25.0,11,7,5999.84935,59998.32651
18.5,2.375198e-13,25.0,11,7,5999.84935,59998.32651
19.0,2.035302e-13,25.0,11,7,5999.84935,59998.32651
19.5,2.185915e-13,25.0,11,7,5999.84935,59998.32651
20.0,2.202199e-13,25.0,11,7,5999.84935,59998.32651
20.5,2.7089879999999995e-13,25.0,11,7,5999.84935,59998.32651
21.0,2.6011190000000003e-13,25.0,11,7,5999.84935,59998.32651
21.5,2.289716e-13,25.0,11,7,5999.84935,59998.32651
22.0,3.1669329999999997e-13,25.0,11,7,5999.84935,59998.32651
22.5,3.626912e-13,25.0,11,7,5999.84935,59998.32651
23.0,3.7347850000000003e-13,25.0,11,7,5999.84935,59998.32651
23.5,3.903712e-13,25.0,11,7,5999.84935,59998.32651
24.0,3.887432e-13,25.0,11,7,5999.84935,59998.32651
24.5,4.0583960000000004e-13,25.0,11,7,5999.84935,59998.32651
25.0,4.426785e-13,25.0,11,7,5999.84935,59998.32651
25.5,4.538728e-13,25.0,11,7,5999.84935,59998.32651
26.0,5.057730000000001e-13,25.0,11,7,5999.84935,59998.32651
26.5,5.131002e-13,25.0,11,7,5999.84935,59998.32651
27.0,5.240909e-13,25.0,11,7,5999.84935,59998.32651
27.5,5.643898000000001e-13,25.0,11,7,5999.84935,59998.32651
28.0,6.132368999999999e-13,25.0,11,7,5999.84935,59998.32651
28.5,6.451912000000001e-13,25.0,11,7,5999.84935,59998.32651
29.0,7.109316e-13,25.0,11,7,5999.84935,59998.32651
29.5,7.39833e-13,25.0,11,7,5999.84935,59998.32651
30.0,7.929546e-13,25.0,11,7,5999.84935,59998.32651
30.5,8.124932000000001e-13,25.0,11,7,5999.84935,59998.32651
31.0,8.650042000000001e-13,25.0,11,7,5999.84935,59998.32651
31.5,8.812862e-13,25.0,11,7,5999.84935,59998.32651
32.0,1.0540842e-12,25.0,11,7,5999.84935,59998.32651
32.5,1.0833922e-12,25.0,11,7,5999.84935,59998.32651
33.0,1.1743712e-12,25.0,11,7,5999.84935,59998.32651
33.5,1.2360402e-12,25.0,11,7,5999.84935,59998.32651
34.0,1.3394342e-12,25.0,11,7,5999.84935,59998.32651
34.5,1.4660302e-12,25.0,11,7,5999.84935,59998.32651
35.0,1.5468312e-12,25.0,11,7,5999.84935,59998.32651
35.5,1.7053812e-12,25.0,11,7,5999.84935,59998.32651
36.0,1.8008382e-12,25.0,11,7,5999.84935,59998.32651
36.5,1.9844212e-12,25.0,11,7,5999.84935,59998.32651
37.0,2.1382912e-12,25.0,11,7,5999.84935,59998.32651
37.5,2.3389722e-12,25.0,11,7,5999.84935,59998.32651
38.0,2.6198442e-12,25.0,11,7,5999.84935,59998.32651
38.5,2.8304972e-12,25.0,11,7,5999.84935,59998.32651
39.0,3.1665262e-12,25.0,11,7,5999.84935,59998.32651
39.5,3.5389872e-12,25.0,11,7,5999.84935,59998.32651
40.0,3.9712862e-12,25.0,11,7,5999.84935,59998.32651
40.5,4.5434102000000004e-12,25.0,11,7,5999.84935,59998.32651
41.0,5.1566472e-12,25.0,11,7,5999.84935,59998.32651
41.5,5.9974322e-12,25.0,11,7,5999.84935,59998.32651
42.0,7.0663732e-12,25.0,11,7,5999.84935,59998.32651
