Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,11,5,8399.84935,59998.32651
0.5,-4.314849999999999e-14,25.0,11,5,8399.84935,59998.32651
1.0,-4.0298999999999993e-14,25.0,11,5,8399.84935,59998.32651
1.5,-2.9511900000000004e-14,25.0,11,5,8399.84935,59998.32651
2.0,2.36095e-14,25.0,11,5,8399.84935,59998.32651
2.5,5.2918e-15,25.0,11,5,8399.84935,59998.32651
3.0,-1.7910699999999997e-14,25.0,11,5,8399.84935,59998.32651
3.5,1.302600000000001e-14,25.0,11,5,8399.84935,59998.32651
4.0,5.719209999999998e-14,25.0,11,5,8399.84935,59998.32651
4.5,6.920099999999992e-15,25.0,11,5,8399.84935,59998.32651
5.0,3.3989599999999986e-14,25.0,11,5,8399.84935,59998.32651
5.5,2.7069700000000008e-14,25.0,11,5,8399.84935,59998.32651
6.0,3.602490000000001e-14,25.0,11,5,8399.84935,59998.32651
6.5,2.3202499999999996e-14,25.0,11,5,8399.84935,59998.32651
7.0,8.141220000000001e-14,25.0,11,5,8399.84935,59998.32651
7.5,4.294489999999999e-14,25.0,11,5,8399.84935,59998.32651
8.0,6.59439e-14,25.0,11,5,8399.84935,59998.32651
8.5,5.7599e-14,25.0,11,5,8399.84935,59998.32651
9.0,5.3935600000000005e-14,25.0,11,5,8399.84935,59998.32651
9.5,1.0542869999999999e-13,25.0,11,5,8399.84935,59998.32651
10.0,1.0095110000000002e-13,25.0,11,5,8399.84935,59998.32651
10.5,9.382759999999999e-14,25.0,11,5,8399.84935,59998.32651
11.0,1.0726049999999997e-13,25.0,11,5,8399.84935,59998.32651
11.5,9.972990000000001e-14,25.0,11,5,8399.84935,59998.32651
12.0,1.30463e-13,25.0,11,5,8399.84935,59998.32651
12.5,1.327018e-13,25.0,11,5,8399.84935,59998.32651
13.0,1.4002889999999998e-13,25.0,11,5,8399.84935,59998.32651
13.5,1.438961e-13,25.0,11,5,8399.84935,59998.32651
14.0,1.4552420000000002e-13,25.0,11,5,8399.84935,59998.32651
14.5,1.6282430000000002e-13,25.0,11,5,8399.84935,59998.32651
15.0,1.4287839999999998e-13,25.0,11,5,8399.84935,59998.32651
15.5,1.5855029999999999e-13,25.0,11,5,8399.84935,59998.32651
16.0,1.748326e-13,25.0,11,5,8399.84935,59998.32651
16.5,1.827703e-13,25.0,11,5,8399.84935,59998.32651
17.0,1.9945989999999998e-13,25.0,11,5,8399.84935,59998.32651
17.5,1.668949e-13,25.0,11,5,8399.84935,59998.32651
18.0,2.405729e-13,25.0,11,5,8399.84935,59998.32651
18.5,2.641825e-13,25.0,11,5,8399.84935,59998.32651
19.0,3.1018019999999996e-13,25.0,11,5,8399.84935,59998.32651
19.5,2.224587e-13,25.0,11,5,8399.84935,59998.32651
20.0,3.087556e-13,25.0,11,5,8399.84935,59998.32651
20.5,3.0488870000000003e-13,25.0,11,5,8399.84935,59998.32651
21.0,3.3419699999999996e-13,25.0,11,5,8399.84935,59998.32651
21.5,3.400993e-13,25.0,11,5,8399.84935,59998.32651
22.0,3.4498400000000005e-13,25.0,11,5,8399.84935,59998.32651
22.5,3.5597460000000003e-13,25.0,11,5,8399.84935,59998.32651
23.0,3.930173e-13,25.0,11,5,8399.84935,59998.32651
23.5,4.0950349999999997e-13,25.0,11,5,8399.84935,59998.32651
24.0,3.791773e-13,25.0,11,5,8399.84935,59998.32651
24.5,4.3331629999999995e-13,25.0,11,5,8399.84935,59998.32651
25.0,4.666952999999999e-13,25.0,11,5,8399.84935,59998.32651
25.5,5.035344000000001e-13,25.0,11,5,8399.84935,59998.32651
26.0,5.224625e-13,25.0,11,5,8399.84935,59998.32651
26.5,5.658143e-13,25.0,11,5,8399.84935,59998.32651
27.0,6.124229e-13,25.0,11,5,8399.84935,59998.32651
27.5,6.055029999999999e-13,25.0,11,5,8399.84935,59998.32651
28.0,6.877297e-13,25.0,11,5,8399.84935,59998.32651
28.5,6.698189e-13,25.0,11,5,8399.84935,59998.32651
29.0,7.227366000000001e-13,25.0,11,5,8399.84935,59998.32651
29.5,7.605933e-13,25.0,11,5,8399.84935,59998.32651
30.0,8.509609e-13,25.0,11,5,8399.84935,59998.32651
30.5,8.837288999999999e-13,25.0,11,5,8399.84935,59998.32651
31.0,9.374609e-13,25.0,11,5,8399.84935,59998.32651
31.5,1.0288469e-12,25.0,11,5,8399.84935,59998.32651
32.0,1.0040148999999999e-12,25.0,11,5,8399.84935,59998.32651
32.5,1.1418059e-12,25.0,11,5,8399.84935,59998.32651
33.0,1.1739639e-12,25.0,11,5,8399.84935,59998.32651
33.5,1.2895688999999999e-12,25.0,11,5,8399.84935,59998.32651
34.0,1.4019179e-12,25.0,11,5,8399.84935,59998.32651
34.5,1.5171149e-12,25.0,11,5,8399.84935,59998.32651
35.0,1.6280399e-12,25.0,11,5,8399.84935,59998.32651
35.5,1.7530078999999998e-12,25.0,11,5,8399.84935,59998.32651
36.0,1.8490749000000003e-12,25.0,11,5,8399.84935,59998.32651
36.5,1.9862529e-12,25.0,11,5,8399.84935,59998.32651
37.0,2.2227559e-12,25.0,11,5,8399.84935,59998.32651
37.5,2.4226229e-12,25.0,11,5,8399.84935,59998.32651
38.0,2.6076329000000003e-12,25.0,11,5,8399.84935,59998.32651
38.5,2.9143519000000003e-12,25.0,11,5,8399.84935,59998.32651
39.0,3.1962419e-12,25.0,11,5,8399.84935,59998.32651
39.5,3.5725719000000003e-12,25.0,11,5,8399.84935,59998.32651
40.0,3.9930649e-12,25.0,11,5,8399.84935,59998.32651
40.5,4.5173579e-12,25.0,11,5,8399.84935,59998.32651
41.0,5.1898229e-12,25.0,11,5,8399.84935,59998.32651
41.5,6.0717199e-12,25.0,11,5,8399.84935,59998.32651
42.0,7.1772979e-12,25.0,11,5,8399.84935,59998.32651
42.5,8.696040899999999e-12,25.0,11,5,8399.84935,59998.32651
43.0,1.10134409e-11,25.0,11,5,8399.84935,59998.32651
43.5,1.4495840899999998e-11,25.0,11,5,8399.84935,59998.32651
44.0,2.1499940899999998e-11,25.0,11,5,8399.84935,59998.32651
44.5,4.04524909e-11,25.0,11,5,8399.84935,59998.32651
45.0,1.6997373090000001e-10,25.0,11,5,8399.84935,59998.32651
45.5,4.2897158309e-09,25.0,11,5,8399.84935,59998.32651
46.0,9.294043288309e-07,25.0,11,5,8399.84935,59998.32651
46.5,9.395801828830899e-06,25.0,11,5,8399.84935,59998.32651
47.0,2.8345729828830902e-05,25.0,11,5,8399.84935,59998.32651
47.5,6.00692498288309e-05,25.0,11,5,8399.84935,59998.32651
