Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,15,5,-10799.84935,76797.84837
0.5,-5.922746000000001e-14,25.0,15,5,-10799.84935,76797.84837
1.0,-3.561800000000001e-14,25.0,15,5,-10799.84935,76797.84837
1.5,1.8724699999999982e-14,25.0,15,5,-10799.84935,76797.84837
2.0,-7.021811e-14,25.0,15,5,-10799.84935,76797.84837
2.5,-1.2213000000000122e-15,25.0,15,5,-10799.84935,76797.84837
3.0,3.9891900000000006e-14,25.0,15,5,-10799.84935,76797.84837
3.5,-3.663699999999997e-15,25.0,15,5,-10799.84935,76797.84837
4.0,3.8669999999999976e-15,25.0,15,5,-10799.84935,76797.84837
4.5,5.556369999999998e-14,25.0,15,5,-10799.84935,76797.84837
5.0,2.5237699999999986e-14,25.0,15,5,-10799.84935,76797.84837
5.5,7.89697e-14,25.0,15,5,-10799.84935,76797.84837
6.0,8.14121e-14,25.0,15,5,-10799.84935,76797.84837
6.5,5.902379999999998e-14,25.0,15,5,-10799.84935,76797.84837
7.0,7.48991e-14,25.0,15,5,-10799.84935,76797.84837
7.5,5.556369999999998e-14,25.0,15,5,-10799.84935,76797.84837
8.0,7.61203e-14,25.0,15,5,-10799.84935,76797.84837
8.5,8.30404e-14,25.0,15,5,-10799.84935,76797.84837
9.0,9.240280000000002e-14,25.0,15,5,-10799.84935,76797.84837
9.5,9.504870000000002e-14,25.0,15,5,-10799.84935,76797.84837
10.0,7.04215e-14,25.0,15,5,-10799.84935,76797.84837
10.5,1.0929579999999997e-13,25.0,15,5,-10799.84935,76797.84837
11.0,1.263922e-13,25.0,15,5,-10799.84935,76797.84837
11.5,6.81826e-14,25.0,15,5,-10799.84935,76797.84837
12.0,1.1580879999999998e-13,25.0,15,5,-10799.84935,76797.84837
12.5,1.455242e-13,25.0,15,5,-10799.84935,76797.84837
13.0,1.1947229999999998e-13,25.0,15,5,-10799.84935,76797.84837
13.5,9.972979999999998e-14,25.0,15,5,-10799.84935,76797.84837
14.0,1.46949e-13,25.0,15,5,-10799.84935,76797.84837
14.5,1.6893e-13,25.0,15,5,-10799.84935,76797.84837
15.0,1.2517110000000001e-13,25.0,15,5,-10799.84935,76797.84837
15.5,2.1838799999999997e-13,25.0,15,5,-10799.84935,76797.84837
16.0,1.679125e-13,25.0,15,5,-10799.84935,76797.84837
16.5,1.571254e-13,25.0,15,5,-10799.84935,76797.84837
17.0,2.139104e-13,25.0,15,5,-10799.84935,76797.84837
17.5,1.7849599999999998e-13,25.0,15,5,-10799.84935,76797.84837
18.0,1.9701729999999998e-13,25.0,15,5,-10799.84935,76797.84837
18.5,2.0699040000000001e-13,25.0,15,5,-10799.84935,76797.84837
19.0,2.47086e-13,25.0,15,5,-10799.84935,76797.84837
19.5,2.6153659999999997e-13,25.0,15,5,-10799.84935,76797.84837
20.0,2.922696e-13,25.0,15,5,-10799.84935,76797.84837
20.5,2.7822600000000003e-13,25.0,15,5,-10799.84935,76797.84837
21.0,2.4851039999999995e-13,25.0,15,5,-10799.84935,76797.84837
21.5,3.032602e-13,25.0,15,5,-10799.84935,76797.84837
22.0,3.065167e-13,25.0,15,5,-10799.84935,76797.84837
22.5,3.588240999999999e-13,25.0,15,5,-10799.84935,76797.84837
23.0,3.1465799999999995e-13,25.0,15,5,-10799.84935,76797.84837
23.5,4.092995e-13,25.0,15,5,-10799.84935,76797.84837
24.0,3.470192e-13,25.0,15,5,-10799.84935,76797.84837
24.5,4.369798e-13,25.0,15,5,-10799.84935,76797.84837
25.0,4.406431e-13,25.0,15,5,-10799.84935,76797.84837
25.5,4.848092999999999e-13,25.0,15,5,-10799.84935,76797.84837
26.0,5.139142e-13,25.0,15,5,-10799.84935,76797.84837
26.5,5.454614e-13,25.0,15,5,-10799.84935,76797.84837
27.0,5.884064e-13,25.0,15,5,-10799.84935,76797.84837
27.5,6.266703e-13,25.0,15,5,-10799.84935,76797.84837
28.0,6.948529e-13,25.0,15,5,-10799.84935,76797.84837
28.5,6.767388e-13,25.0,15,5,-10799.84935,76797.84837
29.0,7.233471999999999e-13,25.0,15,5,-10799.84935,76797.84837
29.5,7.811498999999999e-13,25.0,15,5,-10799.84935,76797.84837
30.0,8.536064e-13,25.0,15,5,-10799.84935,76797.84837
30.5,8.350855000000001e-13,25.0,15,5,-10799.84935,76797.84837
31.0,8.934986e-13,25.0,15,5,-10799.84935,76797.84837
31.5,9.653446e-13,25.0,15,5,-10799.84935,76797.84837
32.0,1.0390226e-12,25.0,15,5,-10799.84935,76797.84837
32.5,1.1257266e-12,25.0,15,5,-10799.84935,76797.84837
33.0,1.1705036e-12,25.0,15,5,-10799.84935,76797.84837
33.5,1.2753216e-12,25.0,15,5,-10799.84935,76797.84837
34.0,1.3801396e-12,25.0,15,5,-10799.84935,76797.84837
34.5,1.4792595999999999e-12,25.0,15,5,-10799.84935,76797.84837
35.0,1.5942546e-12,25.0,15,5,-10799.84935,76797.84837
35.5,1.7011075999999998e-12,25.0,15,5,-10799.84935,76797.84837
36.0,1.8771616e-12,25.0,15,5,-10799.84935,76797.84837
36.5,1.9927666000000003e-12,25.0,15,5,-10799.84935,76797.84837
37.0,2.2060666e-12,25.0,15,5,-10799.84935,76797.84837
37.5,2.3139376000000004e-12,25.0,15,5,-10799.84935,76797.84837
38.0,2.5933846000000002e-12,25.0,15,5,-10799.84935,76797.84837
38.5,2.8223566e-12,25.0,15,5,-10799.84935,76797.84837
39.0,3.2302316e-12,25.0,15,5,-10799.84935,76797.84837
39.5,3.5422436000000005e-12,25.0,15,5,-10799.84935,76797.84837
40.0,3.9313946e-12,25.0,15,5,-10799.84935,76797.84837
40.5,4.5692585999999995e-12,25.0,15,5,-10799.84935,76797.84837
41.0,5.2052926e-12,25.0,15,5,-10799.84935,76797.84837
41.5,6.0017056e-12,25.0,15,5,-10799.84935,76797.84837
42.0,7.1349636e-12,25.0,15,5,-10799.84935,76797.84837
42.5,8.7200606e-12,25.0,15,5,-10799.84935,76797.84837
43.0,1.09582786e-11,25.0,15,5,-10799.84935,76797.84837
43.5,1.47176886e-11,25.0,15,5,-10799.84935,76797.84837
44.0,2.25975886e-11,25.0,15,5,-10799.84935,76797.84837
44.5,4.7087778600000006e-11,25.0,15,5,-10799.84935,76797.84837
45.0,3.1171178860000003e-10,25.0,15,5,-10799.84935,76797.84837
45.5,3.2032020988600004e-08,25.0,15,5,-10799.84935,76797.84837
46.0,9.810649609886e-07,25.0,15,5,-10799.84935,76797.84837
46.5,1.41453298609886e-05,25.0,15,5,-10799.84935,76797.84837
47.0,2.9783039860988597e-05,25.0,15,5,-10799.84935,76797.84837
47.5,6.21661198609886e-05,25.0,15,5,-10799.84935,76797.84837
48.0,9.59131598609886e-05,25.0,15,5,-10799.84935,76797.84837
48.5,0.00012261799986098862,25.0,15,5,-10799.84935,76797.84837
49.0,0.0001506181998609886,25.0,15,5,-10799.84935,76797.84837
49.5,0.0001785067998609886,25.0,15,5,-10799.84935,76797.84837
50.0,0.0002069995998609886,25.0,15,5,-10799.84935,76797.84837
