Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,15,6,-11999.84935,76797.84837
0.5,6.9200349e-14,25.0,15,6,-11999.84935,76797.84837
1.0,1.01154619e-13,25.0,15,6,-11999.84935,76797.84837
1.5,1.39214819e-13,25.0,15,6,-11999.84935,76797.84837
2.0,1.76460919e-13,25.0,15,6,-11999.84935,76797.84837
2.5,1.43081919e-13,25.0,15,6,-11999.84935,76797.84837
3.0,1.59974919e-13,25.0,15,6,-11999.84935,76797.84837
3.5,1.75239719e-13,25.0,15,6,-11999.84935,76797.84837
4.0,1.71779719e-13,25.0,15,6,-11999.84935,76797.84837
4.5,2.09636419e-13,25.0,15,6,-11999.84935,76797.84837
5.0,1.56311319e-13,25.0,15,6,-11999.84935,76797.84837
5.5,1.77682119e-13,25.0,15,6,-11999.84935,76797.84837
6.0,1.68116119e-13,25.0,15,6,-11999.84935,76797.84837
6.5,2.11468119e-13,25.0,15,6,-11999.84935,76797.84837
7.0,1.88062119e-13,25.0,15,6,-11999.84935,76797.84837
7.5,1.71576219e-13,25.0,15,6,-11999.84935,76797.84837
8.0,2.05565719e-13,25.0,15,6,-11999.84935,76797.84837
8.5,1.97220919e-13,25.0,15,6,-11999.84935,76797.84837
9.0,2.69270719e-13,25.0,15,6,-11999.84935,76797.84837
9.5,2.4993541899999997e-13,25.0,15,6,-11999.84935,76797.84837
10.0,1.85212719e-13,25.0,15,6,-11999.84935,76797.84837
10.5,2.38537619e-13,25.0,15,6,-11999.84935,76797.84837
11.0,2.5278481899999996e-13,25.0,15,6,-11999.84935,76797.84837
11.5,2.72730719e-13,25.0,15,6,-11999.84935,76797.84837
12.0,2.4728941899999996e-13,25.0,15,6,-11999.84935,76797.84837
12.5,2.9735791899999996e-13,25.0,15,6,-11999.84935,76797.84837
13.0,3.23206319e-13,25.0,15,6,-11999.84935,76797.84837
13.5,2.8168611899999996e-13,25.0,15,6,-11999.84935,76797.84837
14.0,2.84942519e-13,25.0,15,6,-11999.84935,76797.84837
14.5,3.4905471899999995e-13,25.0,15,6,-11999.84935,76797.84837
15.0,2.75376519e-13,25.0,15,6,-11999.84935,76797.84837
15.5,3.5516051899999996e-13,25.0,15,6,-11999.84935,76797.84837
16.0,3.32568719e-13,25.0,15,6,-11999.84935,76797.84837
16.5,3.53532319e-13,25.0,15,6,-11999.84935,76797.84837
17.0,3.3012621899999996e-13,25.0,15,6,-11999.84935,76797.84837
17.5,3.8385831899999997e-13,25.0,15,6,-11999.84935,76797.84837
18.0,3.87318419e-13,25.0,15,6,-11999.84935,76797.84837
18.5,3.87114719e-13,25.0,15,6,-11999.84935,76797.84837
19.0,4.3820081899999995e-13,25.0,15,6,-11999.84935,76797.84837
19.5,4.21715019e-13,25.0,15,6,-11999.84935,76797.84837
20.0,4.83181219e-13,25.0,15,6,-11999.84935,76797.84837
20.5,4.69748119e-13,25.0,15,6,-11999.84935,76797.84837
21.0,5.03330819e-13,25.0,15,6,-11999.84935,76797.84837
21.5,5.40983919e-13,25.0,15,6,-11999.84935,76797.84837
