Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,15,3,-13199.84935,75595.71291
0.5,-9.443814999999999e-14,25.0,15,3,-13199.84935,75595.71291
1.0,-9.240285999999999e-14,25.0,15,3,-13199.84935,75595.71291
1.5,-5.08830000000001e-15,25.0,15,3,-13199.84935,75595.71291
2.0,-2.5237799999999994e-14,25.0,15,3,-13199.84935,75595.71291
2.5,2.5848399999999996e-14,25.0,15,3,-13199.84935,75595.71291
3.0,2.1370700000000014e-14,25.0,15,3,-13199.84935,75595.71291
3.5,6.12627e-14,25.0,15,3,-13199.84935,75595.71291
4.0,4.68109999999999e-15,25.0,15,3,-13199.84935,75595.71291
4.5,4.599800000000001e-14,25.0,15,3,-13199.84935,75595.71291
5.0,2.340600000000001e-14,25.0,15,3,-13199.84935,75595.71291
5.5,5.7192e-14,25.0,15,3,-13199.84935,75595.71291
6.0,1.6486000000000002e-14,25.0,15,3,-13199.84935,75595.71291
6.5,5.556379999999999e-14,25.0,15,3,-13199.84935,75595.71291
7.0,2.340600000000001e-14,25.0,15,3,-13199.84935,75595.71291
7.5,4.559079999999999e-14,25.0,15,3,-13199.84935,75595.71291
8.0,3.398960000000001e-14,25.0,15,3,-13199.84935,75595.71291
8.5,7.10321e-14,25.0,15,3,-13199.84935,75595.71291
9.0,5.495320000000001e-14,25.0,15,3,-13199.84935,75595.71291
9.5,4.35556e-14,25.0,15,3,-13199.84935,75595.71291
10.0,7.021809999999999e-14,25.0,15,3,-13199.84935,75595.71291
10.5,1.023759e-13,25.0,15,3,-13199.84935,75595.71291
11.0,1.009512e-13,25.0,15,3,-13199.84935,75595.71291
11.5,2.17778e-14,25.0,15,3,-13199.84935,75595.71291
12.0,1.0115469999999999e-13,25.0,15,3,-13199.84935,75595.71291
12.5,8.812869999999998e-14,25.0,15,3,-13199.84935,75595.71291
13.0,1.3087e-13,25.0,15,3,-13199.84935,75595.71291
13.5,1.2903830000000003e-13,25.0,15,3,-13199.84935,75595.71291
14.0,1.6730209999999998e-13,25.0,15,3,-13199.84935,75595.71291
14.5,1.318876e-13,25.0,15,3,-13199.84935,75595.71291
15.0,1.1194170000000002e-13,25.0,15,3,-13199.84935,75595.71291
15.5,1.5264770000000002e-13,25.0,15,3,-13199.84935,75595.71291
16.0,1.4471019999999999e-13,25.0,15,3,-13199.84935,75595.71291
16.5,1.8460220000000002e-13,25.0,15,3,-13199.84935,75595.71291
17.0,2.1594579999999998e-13,25.0,15,3,-13199.84935,75595.71291
17.5,1.8846920000000002e-13,25.0,15,3,-13199.84935,75595.71291
18.0,1.758504e-13,25.0,15,3,-13199.84935,75595.71291
18.5,1.8724800000000002e-13,25.0,15,3,-13199.84935,75595.71291
19.0,2.027165e-13,25.0,15,3,-13199.84935,75595.71291
19.5,2.6784620000000004e-13,25.0,15,3,-13199.84935,75595.71291
20.0,2.2795419999999995e-13,25.0,15,3,-13199.84935,75595.71291
20.5,3.0997700000000004e-13,25.0,15,3,-13199.84935,75595.71291
21.0,2.2815780000000005e-13,25.0,15,3,-13199.84935,75595.71291
21.5,2.5461660000000004e-13,25.0,15,3,-13199.84935,75595.71291
22.0,3.142512e-13,25.0,15,3,-13199.84935,75595.71291
22.5,3.553642e-13,25.0,15,3,-13199.84935,75595.71291
23.0,3.4885120000000006e-13,25.0,15,3,-13199.84935,75595.71291
23.5,3.7938090000000006e-13,25.0,15,3,-13199.84935,75595.71291
24.0,3.814161000000001e-13,25.0,15,3,-13199.84935,75595.71291
24.5,4.3718350000000006e-13,25.0,15,3,-13199.84935,75595.71291
25.0,4.4023650000000005e-13,25.0,15,3,-13199.84935,75595.71291
25.5,4.4939520000000004e-13,25.0,15,3,-13199.84935,75595.71291
26.0,4.886766000000001e-13,25.0,15,3,-13199.84935,75595.71291
26.5,5.102508e-13,25.0,15,3,-13199.84935,75595.71291
27.0,5.698856e-13,25.0,15,3,-13199.84935,75595.71291
27.5,5.641866e-13,25.0,15,3,-13199.84935,75595.71291
28.0,6.545541e-13,25.0,15,3,-13199.84935,75595.71291
28.5,6.647307e-13,25.0,15,3,-13199.84935,75595.71291
29.0,7.235509e-13,25.0,15,3,-13199.84935,75595.71291
29.5,7.504167000000001e-13,25.0,15,3,-13199.84935,75595.71291
30.0,8.175824000000001e-13,25.0,15,3,-13199.84935,75595.71291
30.5,8.483153e-13,25.0,15,3,-13199.84935,75595.71291
31.0,9.118163e-13,25.0,15,3,-13199.84935,75595.71291
31.5,1.0052373e-12,25.0,15,3,-13199.84935,75595.71291
32.0,1.0947913e-12,25.0,15,3,-13199.84935,75595.71291
32.5,1.1240993e-12,25.0,15,3,-13199.84935,75595.71291
33.0,1.2399083e-12,25.0,15,3,-13199.84935,75595.71291
33.5,1.3255942999999999e-12,25.0,15,3,-13199.84935,75595.71291
