Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,22,4,-47999.24675,110396.89209
0.5,2.279541e-14,25.0,22,4,-47999.24675,110396.89209
1.0,8.833218e-14,25.0,22,4,-47999.24675,110396.89209
1.5,4.599789e-14,25.0,22,4,-47999.24675,110396.89209
2.0,1.0298648e-13,25.0,22,4,-47999.24675,110396.89209
2.5,8.975698e-14,25.0,22,4,-47999.24675,110396.89209
3.0,9.993347999999999e-14,25.0,22,4,-47999.24675,110396.89209
3.5,1.0481818e-13,25.0,22,4,-47999.24675,110396.89209
4.0,8.853578e-14,25.0,22,4,-47999.24675,110396.89209
4.5,1.2171128e-13,25.0,22,4,-47999.24675,110396.89209
5.0,8.996047999999999e-14,25.0,22,4,-47999.24675,110396.89209
5.5,7.713808e-14,25.0,22,4,-47999.24675,110396.89209
6.0,1.3982548e-13,25.0,22,4,-47999.24675,110396.89209
6.5,1.3412658e-13,25.0,22,4,-47999.24675,110396.89209
7.0,1.2863138e-13,25.0,22,4,-47999.24675,110396.89209
7.5,1.3249838e-13,25.0,22,4,-47999.24675,110396.89209
8.0,1.4104658e-13,25.0,22,4,-47999.24675,110396.89209
8.5,1.3758668e-13,25.0,22,4,-47999.24675,110396.89209
9.0,1.8073508e-13,25.0,22,4,-47999.24675,110396.89209
9.5,1.7483268e-13,25.0,22,4,-47999.24675,110396.89209
10.0,1.9376108e-13,25.0,22,4,-47999.24675,110396.89209
10.5,1.0685348e-13,25.0,22,4,-47999.24675,110396.89209
11.0,2.4728948e-13,25.0,22,4,-47999.24675,110396.89209
11.5,2.0230928e-13,25.0,22,4,-47999.24675,110396.89209
12.0,1.8175277999999999e-13,25.0,22,4,-47999.24675,110396.89209
12.5,1.5346208e-13,25.0,22,4,-47999.24675,110396.89209
13.0,2.1024698e-13,25.0,22,4,-47999.24675,110396.89209
13.5,2.0230928e-13,25.0,22,4,-47999.24675,110396.89209
14.0,2.0190227999999997e-13,25.0,22,4,-47999.24675,110396.89209
14.5,2.6825318e-13,25.0,22,4,-47999.24675,110396.89209
15.0,2.3324598e-13,25.0,22,4,-47999.24675,110396.89209
15.5,2.7089918e-13,25.0,22,4,-47999.24675,110396.89209
16.0,2.3283888e-13,25.0,22,4,-47999.24675,110396.89209
16.5,3.0020748e-13,25.0,22,4,-47999.24675,110396.89209
17.0,2.9450858e-13,25.0,22,4,-47999.24675,110396.89209
17.5,2.7985448e-13,25.0,22,4,-47999.24675,110396.89209
18.0,3.0102158e-13,25.0,22,4,-47999.24675,110396.89209
18.5,2.9572968e-13,25.0,22,4,-47999.24675,110396.89209
19.0,2.9165918e-13,25.0,22,4,-47999.24675,110396.89209
19.5,3.2056057999999997e-13,25.0,22,4,-47999.24675,110396.89209
20.0,4.1377737999999997e-13,25.0,22,4,-47999.24675,110396.89209
20.5,4.1988328e-13,25.0,22,4,-47999.24675,110396.89209
21.0,3.8772548e-13,25.0,22,4,-47999.24675,110396.89209
21.5,4.2802468e-13,25.0,22,4,-47999.24675,110396.89209
22.0,4.4959878e-13,25.0,22,4,-47999.24675,110396.89209
22.5,4.789071800000001e-13,25.0,22,4,-47999.24675,110396.89209
23.0,4.4959878e-13,25.0,22,4,-47999.24675,110396.89209
23.5,5.7639848e-13,25.0,22,4,-47999.24675,110396.89209
24.0,4.6812008e-13,25.0,22,4,-47999.24675,110396.89209
24.5,5.8209728e-13,25.0,22,4,-47999.24675,110396.89209
25.0,5.9105248e-13,25.0,22,4,-47999.24675,110396.89209
25.5,5.989902800000001e-13,25.0,22,4,-47999.24675,110396.89209
26.0,7.0299428e-13,25.0,22,4,-47999.24675,110396.89209
26.5,6.6615498e-13,25.0,22,4,-47999.24675,110396.89209
27.0,7.6588528e-13,25.0,22,4,-47999.24675,110396.89209
27.5,7.9600758e-13,25.0,22,4,-47999.24675,110396.89209
28.0,8.3427128e-13,25.0,22,4,-47999.24675,110396.89209
28.5,8.531999800000001e-13,25.0,22,4,-47999.24675,110396.89209
29.0,9.1425908e-13,25.0,22,4,-47999.24675,110396.89209
29.5,1.0125638800000001e-12,25.0,22,4,-47999.24675,110396.89209
30.0,1.0487928800000001e-12,25.0,22,4,-47999.24675,110396.89209
30.5,1.09112688e-12,25.0,22,4,-47999.24675,110396.89209
31.0,1.19431688e-12,25.0,22,4,-47999.24675,110396.89209
31.5,1.2427568800000001e-12,25.0,22,4,-47999.24675,110396.89209
