Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,27,4,19199.6987,127196.41395
0.5,4.9864963e-14,25.0,27,4,19199.6987,127196.41395
1.0,9.5455763e-14,25.0,27,4,19199.6987,127196.41395
1.5,1.04614643e-13,25.0,27,4,19199.6987,127196.41395
2.0,1.29648903e-13,25.0,27,4,19199.6987,127196.41395
2.5,1.12552303e-13,25.0,27,4,19199.6987,127196.41395
3.0,9.7084033e-14,25.0,27,4,19199.6987,127196.41395
3.5,1.65470203e-13,25.0,27,4,19199.6987,127196.41395
4.0,1.43896103e-13,25.0,27,4,19199.6987,127196.41395
4.5,1.35551303e-13,25.0,27,4,19199.6987,127196.41395
5.0,9.3624023e-14,25.0,27,4,19199.6987,127196.41395
5.5,1.72593803e-13,25.0,27,4,19199.6987,127196.41395
6.0,1.11534703e-13,25.0,27,4,19199.6987,127196.41395
6.5,1.71576203e-13,25.0,27,4,19199.6987,127196.41395
7.0,1.94982203e-13,25.0,27,4,19199.6987,127196.41395
7.5,1.61196103e-13,25.0,27,4,19199.6987,127196.41395
8.0,1.50205503e-13,25.0,27,4,19199.6987,127196.41395
8.5,1.89486903e-13,25.0,27,4,19199.6987,127196.41395
9.0,2.10043403e-13,25.0,27,4,19199.6987,127196.41395
9.5,2.22255203e-13,25.0,27,4,19199.6987,127196.41395
10.0,1.80938603e-13,25.0,27,4,19199.6987,127196.41395
10.5,1.96203403e-13,25.0,27,4,19199.6987,127196.41395
11.0,2.36095403e-13,25.0,27,4,19199.6987,127196.41395
11.5,2.33449403e-13,25.0,27,4,19199.6987,127196.41395
12.0,2.38130603e-13,25.0,27,4,19199.6987,127196.41395
12.5,2.20830603e-13,25.0,27,4,19199.6987,127196.41395
13.0,2.52581303e-13,25.0,27,4,19199.6987,127196.41395
13.5,2.68660203e-13,25.0,27,4,19199.6987,127196.41395
14.0,2.55227103e-13,25.0,27,4,19199.6987,127196.41395
