Voltage (V),Current (A),Temperature(C),Die Position,Subdie Position,X Position,Y Position
0.0,1e-15,25.0,28,1,27599.54805,134394.03942
0.5,-4.823669000000001e-14,25.0,28,1,27599.54805,134394.03942
1.0,-5.922734e-14,25.0,28,1,27599.54805,134394.03942
1.5,-5.4546140000000006e-14,25.0,28,1,27599.54805,134394.03942
2.0,-2.3813000000000017e-14,25.0,28,1,27599.54805,134394.03942
2.5,-6.126263e-14,25.0,28,1,27599.54805,134394.03942
3.0,-5.230731000000001e-14,25.0,28,1,27599.54805,134394.03942
3.5,8.14119999999999e-15,25.0,28,1,27599.54805,134394.03942
4.0,-4.0700000000000523e-16,25.0,28,1,27599.54805,134394.03942
4.5,-4.31485e-14,25.0,28,1,27599.54805,134394.03942
5.0,2.198129999999999e-14,25.0,28,1,27599.54805,134394.03942
5.5,-2.9308400000000014e-14,25.0,28,1,27599.54805,134394.03942
6.0,-4.2944900000000006e-14,25.0,28,1,27599.54805,134394.03942
6.5,7.123599999999982e-15,25.0,28,1,27599.54805,134394.03942
7.0,-2.808720000000001e-14,25.0,28,1,27599.54805,134394.03942
7.5,-1.0990700000000012e-14,25.0,28,1,27599.54805,134394.03942
8.0,-4.681199999999997e-15,25.0,28,1,27599.54805,134394.03942
8.5,3.9891900000000006e-14,25.0,28,1,27599.54805,134394.03942
9.0,4.477699999999982e-15,25.0,28,1,27599.54805,134394.03942
9.5,-2.1574200000000004e-14,25.0,28,1,27599.54805,134394.03942
10.0,1.2822399999999987e-14,25.0,28,1,27599.54805,134394.03942
10.5,-2.7476600000000006e-14,25.0,28,1,27599.54805,134394.03942
11.0,6.919999999999985e-15,25.0,28,1,27599.54805,134394.03942
11.5,2.930839999999999e-14,25.0,28,1,27599.54805,134394.03942
12.0,6.47227e-14,25.0,28,1,27599.54805,134394.03942
12.5,4.294489999999999e-14,25.0,28,1,27599.54805,134394.03942
13.0,5.047559999999999e-14,25.0,28,1,27599.54805,134394.03942
13.5,3.43967e-14,25.0,28,1,27599.54805,134394.03942
14.0,6.89968e-14,25.0,28,1,27599.54805,134394.03942
14.5,8.548269999999997e-14,25.0,28,1,27599.54805,134394.03942
15.0,1.0787119999999998e-13,25.0,28,1,27599.54805,134394.03942
15.5,8.975690000000002e-14,25.0,28,1,27599.54805,134394.03942
16.0,1.0441110000000001e-13,25.0,28,1,27599.54805,134394.03942
16.5,1.1173809999999998e-13,25.0,28,1,27599.54805,134394.03942
